IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20080205_PRI_ALL_ALL_REG,USA_CA_20080205_PRI_ALL_ALL_VOTED,USA_CA_20080205_PRI_PROP98_YES,USA_CA_20080205_PRI_PROP98_NO,USA_CA_20080205_PRI_PROP99_YES,USA_CA_20080205_PRI_PROP99_NO
0,_Los Angeles,_060379000055A,_9000055A,983,191,50,130,124,58
0,_Los Angeles,_060379000058A,_9000058A,1056,197,54,133,123,61
0,_Los Angeles,_060379000060A,_9000060A,883,128,37,81,62,55
0,_Los Angeles,_060379000061B,_9000061B,1108,156,44,100,84,54
0,_Los Angeles,_060379000062A,_9000062A,930,153,32,111,85,58
0,_Los Angeles,_060379000065A,_9000065A,1111,253,73,171,156,86
0,_Los Angeles,_060379000067A,_9000067A,895,269,44,215,180,76
0,_Los Angeles,_060379000068A,_9000068A,459,69,12,52,46,19
0,_Los Angeles,_060379000070A,_9000070A,1167,136,34,93,77,50
0,_Los Angeles,_060379000072A,_9000072A,997,224,63,146,118,89
0,_Los Angeles,_060379000074A,_9000074A,1097,174,64,107,83,85
0,_Los Angeles,_060379000076A,_9000076A,192,45,18,25,20,21
0,_Los Angeles,_060379000077D,_9000077D,1089,155,37,115,91,58
0,_Los Angeles,_060379000079A,_9000079A,1097,152,38,101,95,42
0,_Los Angeles,_060379000080A,_9000080A,1060,106,25,73,53,44
0,_Los Angeles,_060379000082A,_9000082A,1103,237,64,157,133,92
0,_Los Angeles,_060379000083A,_9000083A,883,199,65,120,111,72
0,_Los Angeles,_060379000084A,_9000084A,986,206,60,133,105,86
0,_Los Angeles,_060379000085A,_9000085A,1014,149,37,106,89,54
0,_Los Angeles,_060379000087A,_9000087A,593,86,27,54,48,32
0,_Los Angeles,_060379000088B,_9000088B,1060,192,37,140,124,54
0,_Los Angeles,_060379000090A,_9000090A,1024,132,26,100,80,47
0,_Los Angeles,_060379000092A,_9000092A,992,180,44,127,113,61
0,_Los Angeles,_060379000094A,_9000094A,1008,150,47,94,83,59
0,_Los Angeles,_060379000096A,_9000096A,847,200,53,138,118,73
0,_Los Angeles,_060379000097A,_9000097A,1047,142,36,101,79,52
0,_Los Angeles,_060379000098A,_9000098A,926,174,38,127,117,47
0,_Los Angeles,_060379000099B,_9000099B,976,214,67,126,117,79
0,_Los Angeles,_060379000101A,_9000101A,1136,185,44,128,112,61
0,_Los Angeles,_060379000102B,_9000102B,1104,180,60,107,103,62
0,_Los Angeles,_060379000104A,_9000104A,1136,238,83,142,122,102
0,_Los Angeles,_060379000106A,_9000106A,992,211,55,140,117,78
0,_Los Angeles,_060379000110A,_9000110A,1058,128,30,88,79,42
0,_Los Angeles,_060379000112A,_9000112A,968,148,43,90,88,42
0,_Los Angeles,_060379000112D,_9000112D,922,170,55,105,101,62
0,_Los Angeles,_060379000114A,_9000114A,1035,188,49,131,119,58
0,_Los Angeles,_060379000115A,_9000115A,1065,167,47,108,102,57
0,_Los Angeles,_060379000116A,_9000116A,983,168,32,128,93,64
0,_Los Angeles,_060379000116C,_9000116C,1108,138,36,96,67,62
0,_Los Angeles,_060379000118A,_9000118A,981,198,74,120,126,65
0,_Los Angeles,_060379000119A,_9000119A,913,106,17,81,71,31
0,_Los Angeles,_060379000123A,_9000123A,895,147,19,123,88,52
0,_Los Angeles,_060379000124A,_9000124A,1065,207,45,140,114,67
0,_Los Angeles,_060379000125A,_9000125A,869,110,20,86,71,28
0,_Los Angeles,_060379000126A,_9000126A,934,119,15,100,66,48
0,_Los Angeles,_060379000128B,_9000128B,1029,183,51,124,129,46
0,_Los Angeles,_060379000129A,_9000129A,1195,216,43,163,129,71
0,_Los Angeles,_060379000132D,_9000132D,1053,171,25,135,109,47
0,_Los Angeles,_060379000133A,_9000133A,1139,230,59,155,131,86
0,_Los Angeles,_060379000134A,_9000134A,883,95,18,70,54,33
0,_Los Angeles,_060379000135A,_9000135A,749,116,23,87,75,34
0,_Los Angeles,_060379000136A,_9000136A,1035,207,29,166,140,56
0,_Los Angeles,_060379000140D,_9000140D,1009,179,36,124,108,60
0,_Los Angeles,_060379000142B,_9000142B,1122,221,55,158,133,77
0,_Los Angeles,_060379000144A,_9000144A,1057,158,50,98,87,66
0,_Los Angeles,_060379000147A,_9000147A,910,223,62,149,133,70
0,_Los Angeles,_060379000148A,_9000148A,1068,184,41,126,123,50
0,_Los Angeles,_060379000149B,_9000149B,1102,177,30,139,117,52
0,_Los Angeles,_060379000153A,_9000153A,1053,180,34,138,110,61
0,_Los Angeles,_060379000154A,_9000154A,744,166,54,101,97,56
0,_Los Angeles,_060379000155A,_9000155A,1095,209,46,152,121,73
0,_Los Angeles,_060379000155B,_9000155B,1085,221,61,146,136,70
0,_Los Angeles,_060379000158A,_9000158A,1208,262,69,183,167,82
0,_Los Angeles,_060379000160A,_9000160A,836,202,59,125,103,82
0,_Los Angeles,_060379000161A,_9000161A,1032,201,56,130,107,80
0,_Los Angeles,_060379000161B,_9000161B,1011,174,64,100,97,65
0,_Los Angeles,_060379000162A,_9000162A,1116,280,86,177,161,104
0,_Los Angeles,_060379000165A,_9000165A,647,99,24,70,57,34
0,_Los Angeles,_060379000167A,_9000167A,997,144,53,85,62,72
0,_Los Angeles,_060379000168A,_9000168A,944,247,68,164,144,81
0,_Los Angeles,_060379000170A,_9000170A,0,0,0,0,0,0
0,_Los Angeles,_060379000173A,_9000173A,1139,238,72,152,140,80
0,_Los Angeles,_060379000174A,_9000174A,862,206,57,138,118,74
0,_Los Angeles,_060379000175A,_9000175A,954,195,56,121,96,75
0,_Los Angeles,_060379000177A,_9000177A,1137,170,43,114,97,60
0,_Los Angeles,_060379000178B,_9000178B,1063,155,54,86,85,57
0,_Los Angeles,_060379000180A,_9000180A,1122,202,41,143,119,68
0,_Los Angeles,_060379000181A,_9000181A,582,142,20,111,95,37
0,_Los Angeles,_060379000183A,_9000183A,11,5,1,4,4,0
0,_Los Angeles,_060379000186C,_9000186C,1163,328,74,209,191,94
0,_Los Angeles,_060379000187A,_9000187A,1080,210,55,139,119,72
0,_Los Angeles,_060379000189A,_9000189A,1121,301,68,211,178,98
0,_Los Angeles,_060379000192A,_9000192A,1008,199,44,149,129,65
0,_Los Angeles,_060379000192C,_9000192C,1016,199,54,139,115,74
0,_Los Angeles,_060379000201B,_9000201B,1123,224,47,154,130,79
0,_Los Angeles,_060379000202A,_9000202A,475,131,46,80,82,43
0,_Los Angeles,_060379000203A,_9000203A,1064,279,70,198,163,107
0,_Los Angeles,_060379000204A,_9000204A,996,189,46,134,110,70
0,_Los Angeles,_060379000206A,_9000206A,886,124,10,109,78,41
0,_Los Angeles,_060379000207A,_9000207A,1059,231,68,152,122,92
0,_Los Angeles,_060379000212B,_9000212B,1006,271,94,158,157,98
0,_Los Angeles,_060379000213A,_9000213A,964,229,60,155,137,78
0,_Los Angeles,_060379000214A,_9000214A,726,130,18,108,79,44
0,_Los Angeles,_060379000215A,_9000215A,621,178,27,139,114,47
0,_Los Angeles,_060379000216A,_9000216A,792,145,32,108,96,43
0,_Los Angeles,_060379000217A,_9000217A,1031,247,62,174,154,78
0,_Los Angeles,_060379000223B,_9000223B,912,170,51,111,96,65
0,_Los Angeles,_060379000224A,_9000224A,1216,244,47,182,154,72
0,_Los Angeles,_060379000225A,_9000225A,838,164,26,124,107,47
0,_Los Angeles,_060379000226A,_9000226A,1076,195,38,151,120,62
0,_Los Angeles,_060379000227A,_9000227A,1107,211,42,156,130,71
0,_Los Angeles,_060379000229A,_9000229A,875,219,62,146,130,79
0,_Los Angeles,_060379000230A,_9000230A,889,257,91,157,151,95
0,_Los Angeles,_060379000231A,_9000231A,783,154,34,113,110,36
0,_Los Angeles,_060379000232A,_9000232A,898,99,27,61,60,31
0,_Los Angeles,_060379000233A,_9000233A,759,173,69,90,77,76
0,_Los Angeles,_060379000234D,_9000234D,1128,269,99,156,156,93
0,_Los Angeles,_060379000235A,_9000235A,989,193,63,118,110,77
0,_Los Angeles,_060379000236A,_9000236A,854,191,56,123,112,67
0,_Los Angeles,_060379000237A,_9000237A,1020,162,17,139,122,33
0,_Los Angeles,_060379000239D,_9000239D,1106,171,23,142,108,55
0,_Los Angeles,_060379000243A,_9000243A,1030,174,41,123,106,56
0,_Los Angeles,_060379000244A,_9000244A,1065,97,41,48,59,29
0,_Los Angeles,_060379000245A,_9000245A,651,124,44,73,68,50
0,_Los Angeles,_060379000246A,_9000246A,971,201,61,127,130,61
0,_Los Angeles,_060379000246C,_9000246C,973,215,102,103,122,82
0,_Los Angeles,_060379000248A,_9000248A,853,120,35,76,83,32
0,_Los Angeles,_060379000249A,_9000249A,1148,142,48,79,77,49
0,_Los Angeles,_060379000250A,_9000250A,777,155,48,99,95,49
0,_Los Angeles,_060379000251A,_9000251A,735,243,87,149,135,97
0,_Los Angeles,_060379000252A,_9000252A,746,149,23,119,103,40
0,_Los Angeles,_060379000253A,_9000253A,656,144,46,91,91,49
0,_Los Angeles,_060379000255A,_9000255A,1078,201,44,149,135,56
0,_Los Angeles,_060379000256A,_9000256A,627,163,61,90,93,57
0,_Los Angeles,_060379000257A,_9000257A,818,133,42,81,73,46
0,_Los Angeles,_060379000259A,_9000259A,1132,211,60,140,119,73
0,_Los Angeles,_060379000260A,_9000260A,943,246,64,161,155,65
0,_Los Angeles,_060379000261A,_9000261A,668,154,31,116,103,44
0,_Los Angeles,_060379000263A,_9000263A,1065,264,32,224,194,61
0,_Los Angeles,_060379000266A,_9000266A,822,186,50,127,109,63
0,_Los Angeles,_060379000267A,_9000267A,850,272,78,179,169,84
0,_Los Angeles,_060379000268A,_9000268A,848,175,28,133,114,45
0,_Los Angeles,_060379000269A,_9000269A,840,166,46,117,88,72
0,_Los Angeles,_060379000270B,_9000270B,1183,294,71,216,180,103
0,_Los Angeles,_060379000272A,_9000272A,1133,283,99,164,152,109
0,_Los Angeles,_060379000273A,_9000273A,1068,146,43,86,81,44
0,_Los Angeles,_060379000274A,_9000274A,1015,146,49,85,70,61
0,_Los Angeles,_060379000275A,_9000275A,877,125,39,70,70,39
0,_Los Angeles,_060379000277A,_9000277A,1005,147,37,91,70,59
0,_Los Angeles,_060379000281A,_9000281A,0,0,0,0,0,0
0,_Los Angeles,_060379000282A,_9000282A,1063,224,50,153,155,48
0,_Los Angeles,_060379000286A,_9000286A,1136,222,36,178,155,58
0,_Los Angeles,_060379000287A,_9000287A,81,23,12,11,9,13
0,_Los Angeles,_060379000288A,_9000288A,1000,362,81,235,225,88
0,_Los Angeles,_060379000289A,_9000289A,1055,209,53,141,144,52
0,_Los Angeles,_060379000292A,_9000292A,1187,308,118,161,153,128
0,_Los Angeles,_060379000294A,_9000294A,1129,244,50,154,160,49
0,_Los Angeles,_060379000295B,_9000295B,1005,193,29,147,125,47
0,_Los Angeles,_060379000296A,_9000296A,1124,339,52,248,215,85
0,_Los Angeles,_060379000300A,_9000300A,881,77,20,47,38,31
0,_Los Angeles,_060379000301A,_9000301A,941,128,43,76,65,55
0,_Los Angeles,_060379000303A,_9000303A,998,226,62,151,147,65
0,_Los Angeles,_060379000307A,_9000307A,579,134,17,114,96,33
0,_Los Angeles,_060379000308A,_9000308A,781,115,39,74,57,53
0,_Los Angeles,_060379000312A,_9000312A,926,190,58,126,96,84
0,_Los Angeles,_060379000313A,_9000313A,1041,119,32,77,62,45
0,_Los Angeles,_060379000315A,_9000315A,0,0,0,0,0,0
0,_Los Angeles,_060379000317A,_9000317A,1021,204,21,170,132,58
0,_Los Angeles,_060379000318A,_9000318A,964,218,52,151,124,77
0,_Los Angeles,_060379000319A,_9000319A,1018,185,41,131,111,58
0,_Los Angeles,_060379000321A,_9000321A,1013,149,30,91,69,51
0,_Los Angeles,_060379000323A,_9000323A,1122,175,55,112,98,66
0,_Los Angeles,_060379000324A,_9000324A,912,87,19,56,44,29
0,_Los Angeles,_060379000325B,_9000325B,1048,169,69,93,83,81
0,_Los Angeles,_060379000326A,_9000326A,881,181,20,154,114,50
0,_Los Angeles,_060379000327A,_9000327A,1136,144,43,89,84,44
0,_Los Angeles,_060379000328A,_9000328A,1124,107,40,64,57,46
0,_Los Angeles,_060379000330A,_9000330A,1011,128,34,86,67,54
0,_Los Angeles,_060379000331A,_9000331A,840,146,22,115,81,52
0,_Los Angeles,_060379000332A,_9000332A,839,204,73,120,116,76
0,_Los Angeles,_060379000334A,_9000334A,690,130,43,78,77,47
0,_Los Angeles,_060379000340A,_9000340A,874,143,46,91,87,51
0,_Los Angeles,_060379000341A,_9000341A,753,96,23,69,53,36
0,_Los Angeles,_060379000342A,_9000342A,967,192,66,110,95,83
0,_Los Angeles,_060379000343A,_9000343A,934,204,65,130,122,70
0,_Los Angeles,_060379000344A,_9000344A,1168,156,54,90,73,75
0,_Los Angeles,_060379000344C,_9000344C,980,137,44,86,62,66
0,_Los Angeles,_060379000345A,_9000345A,1009,218,50,159,114,87
0,_Los Angeles,_060379000346A,_9000346A,875,124,34,86,71,46
0,_Los Angeles,_060379000347A,_9000347A,1062,216,36,171,147,58
0,_Los Angeles,_060379000348A,_9000348A,756,168,21,140,119,35
0,_Los Angeles,_060379000350B,_9000350B,963,131,50,71,69,52
0,_Los Angeles,_060379000352A,_9000352A,1017,178,53,115,91,74
0,_Los Angeles,_060379000352B,_9000352B,1064,193,58,124,112,68
0,_Los Angeles,_060379000352C,_9000352C,1160,292,92,182,164,109
0,_Los Angeles,_060379000353A,_9000353A,686,106,37,64,53,47
0,_Los Angeles,_060379000354B,_9000354B,591,106,26,69,75,20
0,_Los Angeles,_060379000355A,_9000355A,748,152,34,111,103,40
0,_Los Angeles,_060379000358A,_9000358A,1088,268,74,180,156,99
0,_Los Angeles,_060379000360A,_9000360A,411,113,21,81,74,32
0,_Los Angeles,_060379000363A,_9000363A,807,135,45,83,80,52
0,_Los Angeles,_060379000364A,_9000364A,1183,276,98,165,153,113
0,_Los Angeles,_060379000366A,_9000366A,1004,262,57,182,173,63
0,_Los Angeles,_060379000368A,_9000368A,806,155,31,122,111,39
0,_Los Angeles,_060379000371A,_9000371A,1089,150,39,96,85,50
0,_Los Angeles,_060379000374B,_9000374B,952,160,50,106,69,82
0,_Los Angeles,_060379000376A,_9000376A,1049,135,43,82,79,48
0,_Los Angeles,_060379000377A,_9000377A,758,186,56,124,117,60
0,_Los Angeles,_060379000379A,_9000379A,1065,179,68,95,79,84
0,_Los Angeles,_060379000380A,_9000380A,858,191,47,134,104,69
0,_Los Angeles,_060379000381A,_9000381A,601,83,27,50,45,30
0,_Los Angeles,_060379000382A,_9000382A,1123,125,32,80,63,52
0,_Los Angeles,_060379000383B,_9000383B,1059,153,48,94,89,53
0,_Los Angeles,_060379000384A,_9000384A,1068,126,43,78,80,40
0,_Los Angeles,_060379000385A,_9000385A,721,141,28,100,72,57
0,_Los Angeles,_060379000386A,_9000386A,1028,132,39,82,67,51
0,_Los Angeles,_060379000388A,_9000388A,641,130,48,72,66,56
0,_Los Angeles,_060379000390A,_9000390A,1006,118,23,84,72,35
0,_Los Angeles,_060379000393A,_9000393A,781,117,32,81,58,55
0,_Los Angeles,_060379000394A,_9000394A,0,0,0,0,0,0
0,_Los Angeles,_060379000396A,_9000396A,1065,135,37,80,61,60
0,_Los Angeles,_060379000398A,_9000398A,699,123,40,79,65,54
0,_Los Angeles,_060379000399A,_9000399A,1090,164,56,89,87,58
0,_Los Angeles,_060379000400B,_9000400B,1095,178,43,123,103,60
0,_Los Angeles,_060379000402A,_9000402A,1106,305,49,245,201,83
0,_Los Angeles,_060379000403A,_9000403A,609,119,39,73,65,47
0,_Los Angeles,_060379000404D,_9000404D,1173,189,35,136,110,63
0,_Los Angeles,_060379000405A,_9000405A,842,135,32,94,77,49
0,_Los Angeles,_060379000408A,_9000408A,1000,140,35,94,85,46
0,_Los Angeles,_060379000410A,_9000410A,853,188,23,154,131,45
0,_Los Angeles,_060379000411A,_9000411A,1035,216,67,140,107,97
0,_Los Angeles,_060379000412A,_9000412A,0,0,0,0,0,0
0,_Los Angeles,_060379000415A,_9000415A,1079,120,25,87,59,51
0,_Los Angeles,_060379000416A,_9000416A,791,171,66,102,92,75
0,_Los Angeles,_060379000417A,_9000417A,987,191,59,121,116,66
0,_Los Angeles,_060379000418A,_9000418A,1167,265,70,183,157,88
0,_Los Angeles,_060379000418C,_9000418C,1103,193,41,141,112,68
0,_Los Angeles,_060379000419A,_9000419A,1003,217,59,146,130,78
0,_Los Angeles,_060379000419B,_9000419B,1178,208,55,139,108,86
0,_Los Angeles,_060379000420A,_9000420A,158,42,16,26,29,12
0,_Los Angeles,_060379000422A,_9000422A,909,212,43,162,131,66
0,_Los Angeles,_060379000423B,_9000423B,900,165,56,107,92,64
0,_Los Angeles,_060379000424A,_9000424A,947,177,58,109,92,77
0,_Los Angeles,_060379000427A,_9000427A,867,142,21,105,91,38
0,_Los Angeles,_060379000428A,_9000428A,777,212,83,119,110,88
0,_Los Angeles,_060379000429A,_9000429A,710,163,25,122,95,50
0,_Los Angeles,_060379000433A,_9000433A,25,9,0,8,8,0
0,_Los Angeles,_060379000436A,_9000436A,1055,223,58,159,153,64
0,_Los Angeles,_060379000442A,_9000442A,1128,215,43,156,127,75
0,_Los Angeles,_060379000442B,_9000442B,1044,166,41,121,108,55
0,_Los Angeles,_060379000447A,_9000447A,0,0,0,0,0,0
0,_Los Angeles,_060379000448A,_9000448A,1085,187,55,129,117,66
0,_Los Angeles,_060379000449A,_9000449A,714,200,40,155,148,46
0,_Los Angeles,_060379000450A,_9000450A,988,187,64,112,112,61
0,_Los Angeles,_060379000451A,_9000451A,761,120,31,75,75,32
0,_Los Angeles,_060379000452A,_9000452A,759,213,69,135,126,79
0,_Los Angeles,_060379000453A,_9000453A,37,6,0,5,1,5
0,_Los Angeles,_060379000454A,_9000454A,778,166,35,125,96,58
0,_Los Angeles,_060379000455A,_9000455A,795,146,19,120,91,44
0,_Los Angeles,_060379000457A,_9000457A,720,80,20,55,47,30
0,_Los Angeles,_060379000460A,_9000460A,996,164,61,99,75,83
0,_Los Angeles,_060379000461A,_9000461A,947,144,46,92,89,46
0,_Los Angeles,_060379000463A,_9000463A,566,59,16,36,30,21
0,_Los Angeles,_060379000464A,_9000464A,830,181,66,87,117,38
0,_Los Angeles,_060379000465A,_9000465A,1025,167,53,100,78,75
0,_Los Angeles,_060379000466A,_9000466A,810,143,32,106,84,47
0,_Los Angeles,_060379000467A,_9000467A,962,123,35,80,78,37
0,_Los Angeles,_060379000469B,_9000469B,1025,143,31,97,87,44
0,_Los Angeles,_060379000470A,_9000470A,1222,235,58,168,130,98
0,_Los Angeles,_060379000472A,_9000472A,1156,174,45,118,98,66
0,_Los Angeles,_060379000474A,_9000474A,1008,147,62,78,76,60
0,_Los Angeles,_060379000476A,_9000476A,1027,221,58,144,133,71
0,_Los Angeles,_060379000481A,_9000481A,1032,144,17,120,84,51
0,_Los Angeles,_060379000482A,_9000482A,788,136,37,95,71,58
0,_Los Angeles,_060379000483A,_9000483A,808,114,30,80,74,35
0,_Los Angeles,_060379000492A,_9000492A,1058,239,68,166,143,86
0,_Los Angeles,_060379000493A,_9000493A,957,104,19,81,69,32
0,_Los Angeles,_060379000493B,_9000493B,764,97,21,73,60,32
0,_Los Angeles,_060379000494A,_9000494A,1097,193,50,133,107,70
0,_Los Angeles,_060379000496A,_9000496A,802,109,39,64,51,45
0,_Los Angeles,_060379000497A,_9000497A,966,168,52,108,91,66
0,_Los Angeles,_060379000498A,_9000498A,937,121,30,82,72,42
0,_Los Angeles,_060379000500A,_9000500A,982,180,52,119,99,68
0,_Los Angeles,_060379000503A,_9000503A,953,176,34,134,100,67
0,_Los Angeles,_060379000504A,_9000504A,968,195,25,159,118,61
0,_Los Angeles,_060379000506A,_9000506A,912,150,34,107,90,52
0,_Los Angeles,_060379000508A,_9000508A,1037,147,52,87,80,61
0,_Los Angeles,_060379000509A,_9000509A,750,118,23,86,65,47
0,_Los Angeles,_060379000510A,_9000510A,815,112,33,72,64,38
0,_Los Angeles,_060379000511A,_9000511A,790,132,35,94,82,45
0,_Los Angeles,_060379000512A,_9000512A,947,115,35,75,58,48
0,_Los Angeles,_060379000515A,_9000515A,813,141,32,99,68,64
0,_Los Angeles,_060379000516A,_9000516A,913,117,30,80,68,41
0,_Los Angeles,_060379000517A,_9000517A,904,246,44,174,154,63
0,_Los Angeles,_060379000518A,_9000518A,874,135,29,92,74,41
0,_Los Angeles,_060379000519A,_9000519A,820,94,23,65,48,38
0,_Los Angeles,_060379000523A,_9000523A,970,121,26,88,80,34
0,_Los Angeles,_060379000524A,_9000524A,740,80,32,46,48,27
0,_Los Angeles,_060379000525A,_9000525A,968,183,35,139,107,62
0,_Los Angeles,_060379000528A,_9000528A,1277,312,93,205,168,129
0,_Los Angeles,_060379000530A,_9000530A,991,174,24,147,128,39
0,_Los Angeles,_060379000531A,_9000531A,917,129,52,72,64,55
0,_Los Angeles,_060379000533A,_9000533A,1154,211,42,155,138,57
0,_Los Angeles,_060379000534A,_9000534A,966,153,39,107,80,65
0,_Los Angeles,_060379000535A,_9000535A,269,30,9,20,21,7
0,_Los Angeles,_060379000537A,_9000537A,936,122,24,94,77,39
0,_Los Angeles,_060379000540A,_9000540A,898,132,45,82,74,51
0,_Los Angeles,_060379000543A,_9000543A,1014,195,43,142,128,58
0,_Los Angeles,_060379000544A,_9000544A,1099,152,18,126,107,37
0,_Los Angeles,_060379000547A,_9000547A,597,125,32,87,81,42
0,_Los Angeles,_060379000548A,_9000548A,1071,226,45,174,144,72
0,_Los Angeles,_060379000549A,_9000549A,879,174,43,123,104,57
0,_Los Angeles,_060379000550A,_9000550A,336,22,6,15,14,8
0,_Los Angeles,_060379000551A,_9000551A,1121,154,38,104,93,47
0,_Los Angeles,_060379000553A,_9000553A,1048,166,40,112,108,45
0,_Los Angeles,_060379000554B,_9000554B,677,131,26,91,78,33
0,_Los Angeles,_060379000555A,_9000555A,1237,27,5,22,19,8
0,_Los Angeles,_060379000556A,_9000556A,831,106,33,69,58,44
0,_Los Angeles,_060379000557A,_9000557A,1039,230,54,166,156,62
0,_Los Angeles,_060379000558A,_9000558A,1282,261,86,146,169,60
0,_Los Angeles,_060379000559A,_9000559A,1219,336,114,204,186,129
0,_Los Angeles,_060379000560A,_9000560A,583,154,30,116,100,44
0,_Los Angeles,_060379000561A,_9000561A,557,160,49,104,101,50
0,_Los Angeles,_060379000562A,_9000562A,898,154,39,110,102,45
0,_Los Angeles,_060379000563A,_9000563A,895,176,38,127,106,60
0,_Los Angeles,_060379000566A,_9000566A,942,203,51,140,122,65
0,_Los Angeles,_060379000566B,_9000566B,987,176,40,127,118,51
0,_Los Angeles,_060379000568A,_9000568A,1186,228,44,172,147,67
0,_Los Angeles,_060379000569A,_9000569A,855,182,38,134,109,62
0,_Los Angeles,_060379000571A,_9000571A,808,104,47,56,54,47
0,_Los Angeles,_060379000572A,_9000572A,1103,219,54,153,129,77
0,_Los Angeles,_060379000575B,_9000575B,1105,195,51,141,126,68
0,_Los Angeles,_060379000578A,_9000578A,951,175,51,122,103,69
0,_Los Angeles,_060379000585A,_9000585A,800,87,18,62,54,24
0,_Los Angeles,_060379000586A,_9000586A,857,183,45,127,119,50
0,_Los Angeles,_060379000587A,_9000587A,919,198,17,178,146,49
0,_Los Angeles,_060379000588B,_9000588B,1173,220,37,165,135,72
0,_Los Angeles,_060379000589A,_9000589A,833,167,40,120,110,50
0,_Los Angeles,_060379000592A,_9000592A,691,120,32,83,62,49
0,_Los Angeles,_060379000593A,_9000593A,822,99,30,63,60,31
0,_Los Angeles,_060379000596A,_9000596A,780,198,48,142,123,66
0,_Los Angeles,_060379000597A,_9000597A,858,122,37,80,70,46
0,_Los Angeles,_060379000598A,_9000598A,1071,123,42,70,69,44
0,_Los Angeles,_060379000600A,_9000600A,593,144,43,89,84,46
0,_Los Angeles,_060379000601A,_9000601A,1141,186,29,148,105,74
0,_Los Angeles,_060379000605A,_9000605A,1133,263,33,206,191,48
0,_Los Angeles,_060379000606A,_9000606A,867,148,38,103,97,42
0,_Los Angeles,_060379000607A,_9000607A,647,125,38,82,66,50
0,_Los Angeles,_060379000608A,_9000608A,1234,195,43,140,116,61
0,_Los Angeles,_060379000610A,_9000610A,809,175,30,133,106,66
0,_Los Angeles,_060379000611A,_9000611A,916,195,34,153,122,58
0,_Los Angeles,_060379000613A,_9000613A,1215,234,51,169,147,72
0,_Los Angeles,_060379000616A,_9000616A,948,159,32,115,90,60
0,_Los Angeles,_060379000617C,_9000617C,1124,335,78,230,215,96
0,_Los Angeles,_060379000619B,_9000619B,975,95,18,70,61,28
0,_Los Angeles,_060379000620A,_9000620A,0,1,0,1,1,0
0,_Los Angeles,_060379000622A,_9000622A,13,7,4,2,4,1
