IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20121106_GEN_REGVOTED_ALL,USA_CA_20121106_GEN_REGVOTED_AFF_DEM,USA_CA_20121106_GEN_REGVOTED_AFF_REP,USA_CA_20121106_GEN_REGVOTED_AFF_OTH,USA_CA_20121106_GEN_REGVOTED_AFF_DCL,USA_CA_20121106_GEN_REGVOTED_SEX_MALE,USA_CA_20121106_GEN_REGVOTED_SEX_FEMALE,USA_CA_20121106_GEN_REGVOTED_NAT_HISP,USA_CA_20121106_GEN_REGVOTED_NAT_JEW,USA_CA_20121106_GEN_REGVOTED_NAT_ASI,USA_CA_20121106_GEN_REGVOTED_NAT_OTH,USA_CA_20121106_GEN_REGVOTED_AGE_1824,USA_CA_20121106_GEN_REGVOTED_AGE_2534,USA_CA_20121106_GEN_REGVOTED_AGE_3544,USA_CA_20121106_GEN_REGVOTED_AGE_4554,USA_CA_20121106_GEN_REGVOTED_AGE_5564,USA_CA_20121106_GEN_REGVOTED_AGE_65PL,USA_CA_20121106_GEN_REGVOTED_REG_CYC1_G10,USA_CA_20121106_GEN_REGVOTED_REG_CYC2_G08,USA_CA_20121106_GEN_REGVOTED_REG_CYC3_G06,USA_CA_20121106_GEN_REGVOTED_REG_CYC4_G04,USA_CA_20121106_GEN_REGVOTED_REG_CYC5_G02,USA_CA_20121106_GEN_REGVOTED_REG_CYC6_G00,USA_CA_20121106_GEN_REGVOTED_REG_CYC7_G98,USA_CA_20121106_GEN_REGVOTED_REG_CYC8_G96,USA_CA_20121106_GEN_REGVOTED_REG_CYCN_NON
0,_Butte,_060071911,_1911,22,5,9,2,6,9,13,0,0,0,22,0,0,2,3,8,9,3,2,3,2,2,0,0,1,9
0,_Butte,_060071912,_1912,56,18,17,8,13,26,30,1,1,0,54,2,4,2,9,25,14,12,4,6,4,7,1,3,2,17
0,_Butte,_060071913,_1913,112,31,49,12,20,57,55,1,1,3,107,6,6,9,24,33,34,28,15,19,7,10,5,9,3,16
0,_Butte,_060071914,_1914,206,57,99,11,39,103,103,4,7,5,190,7,12,13,34,63,77,32,9,34,14,25,10,15,15,52
0,_Butte,_060071915,_1915,180,58,74,9,39,88,92,9,3,1,167,13,13,18,30,46,60,34,16,32,23,18,9,14,5,29
0,_Butte,_060071916,_1916,163,42,69,12,40,84,79,7,9,4,143,13,10,17,34,41,48,26,23,23,10,20,6,10,2,43
0,_Butte,_060071917,_1917,80,36,27,5,12,33,47,20,3,1,56,5,9,9,14,13,30,15,11,9,7,9,2,4,7,16
0,_Butte,_060071918,_1918,88,15,56,2,15,47,41,3,3,2,80,4,9,11,9,23,32,15,5,8,3,10,4,7,6,30
0,_Butte,_060072201,_2201,1016,406,370,49,191,474,542,70,48,12,886,81,159,103,154,207,312,257,99,143,47,108,59,70,35,198
0,_Butte,_060072202,_2202,728,266,288,40,134,355,373,34,34,13,647,69,101,93,119,193,153,146,70,95,42,49,42,52,38,194
0,_Butte,_060072203,_2203,909,264,474,38,133,450,459,40,39,14,816,56,84,166,172,234,197,115,72,117,68,139,53,84,47,214
0,_Butte,_060072204,_2204,1166,341,544,60,221,552,614,81,48,32,1005,75,230,245,190,211,215,301,146,175,102,142,46,92,49,113
0,_Butte,_060072205,_2205,829,330,311,43,145,398,431,53,26,12,738,51,117,160,141,192,168,152,79,93,54,90,61,68,27,205
0,_Butte,_060072206,_2206,433,205,112,21,95,215,218,41,15,7,370,362,35,8,3,12,13,355,35,23,8,2,5,0,0,5
0,_Butte,_060072207,_2207,380,205,67,25,83,186,194,62,26,12,280,374,5,0,0,0,1,338,37,5,0,0,0,0,0,0
0,_Butte,_060072208,_2208,670,370,114,49,137,332,338,111,16,6,537,444,106,42,21,36,21,503,54,47,13,22,3,8,3,17
0,_Butte,_060072209,_2209,695,406,80,43,166,370,325,162,26,21,486,505,93,29,35,20,13,559,68,29,6,13,3,3,2,12
0,_Butte,_060072210,_2210,474,283,68,22,101,208,266,133,14,12,315,392,41,15,8,10,7,393,44,18,4,4,2,3,2,4
0,_Butte,_060072211,_2211,948,471,190,77,210,462,486,64,32,11,841,142,217,149,139,172,129,358,95,121,47,81,42,47,23,134
0,_Butte,_060072212,_2212,748,377,143,76,152,374,374,105,27,7,609,90,179,117,134,131,97,264,79,96,41,62,51,28,19,108
0,_Butte,_060072213,_2213,848,401,172,68,207,420,428,71,38,27,712,257,165,73,75,137,141,393,96,103,34,43,21,21,15,122
0,_Butte,_060072214,_2214,739,331,232,39,137,364,375,54,38,17,630,163,127,90,97,161,101,258,70,76,49,50,31,29,22,154
0,_Butte,_060072215,_2215,931,358,403,40,130,405,526,59,40,17,815,45,106,110,135,173,362,175,97,166,68,95,50,69,48,163
0,_Butte,_060072216,_2216,707,272,260,40,135,298,409,75,19,7,606,60,136,116,130,136,129,199,66,96,53,74,45,47,22,105
0,_Butte,_060072801,_2801,1191,427,521,55,188,583,608,70,45,24,1052,79,147,121,193,327,324,190,93,147,64,107,64,84,48,394
0,_Butte,_060072802,_2802,724,293,273,35,123,352,372,43,26,12,643,101,85,58,103,189,188,167,61,106,38,65,34,29,32,192
0,_Butte,_060072803,_2803,316,151,61,34,70,160,156,36,11,5,264,25,46,67,53,69,56,74,44,36,18,43,22,12,10,57
0,_Butte,_060072804,_2804,659,168,363,29,99,335,324,65,19,9,566,57,73,81,126,168,154,106,61,68,45,66,39,45,33,196
0,_Butte,_060072805,_2805,873,223,498,45,107,432,441,49,28,4,792,53,48,112,207,238,215,116,65,112,46,111,74,62,43,244
0,_Butte,_060072806,_2806,1112,261,650,47,154,568,544,41,41,17,1013,81,77,114,261,345,234,140,83,128,71,124,72,85,46,363
0,_Butte,_060072901,_2901,220,77,91,16,36,112,108,10,8,1,201,13,26,28,45,42,66,38,17,33,9,17,8,17,16,65
0,_Butte,_060072902,_2902,397,116,186,24,71,203,194,17,21,7,352,22,41,34,74,105,121,64,23,41,26,44,17,29,17,136
0,_Butte,_060072903,_2903,158,49,73,11,25,74,84,9,2,2,145,17,11,13,29,45,43,23,9,20,8,15,9,7,1,66
0,_Butte,_060072904,_2904,3,0,2,0,1,1,2,0,0,0,3,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1
0,_Butte,_060073201,_3201,1180,482,411,58,229,548,632,70,56,15,1039,77,165,185,210,263,280,206,104,167,71,130,73,70,45,314
0,_Butte,_060073202,_3202,1684,606,679,108,291,775,909,122,81,31,1450,94,267,344,342,248,389,350,188,273,148,267,112,98,45,203
0,_Butte,_060073203,_3203,1189,452,450,64,223,540,649,94,44,17,1034,81,213,176,241,224,254,255,125,193,64,124,65,85,41,237
0,_Butte,_060073204,_3204,1103,441,389,85,188,516,587,89,36,25,953,93,211,178,183,209,229,254,116,167,61,102,48,78,38,239
0,_Butte,_060073205,_3205,1159,472,432,64,191,540,619,58,62,40,999,91,165,172,220,270,241,268,121,171,70,167,96,86,29,151
0,_Butte,_060073206,_3206,1281,581,385,71,244,607,674,58,69,16,1138,103,180,227,250,243,278,221,118,207,104,135,66,78,39,313
0,_Butte,_060073207,_3207,1089,453,418,56,162,520,569,36,55,17,981,60,103,171,157,284,314,166,103,165,54,118,56,78,47,302
0,_Butte,_060073208,_3208,1589,639,576,97,277,747,842,90,67,36,1396,110,205,270,284,383,337,286,144,249,130,166,74,112,60,368
0,_Butte,_060073209,_3209,953,471,213,69,200,457,496,59,49,10,835,127,203,105,138,209,171,322,101,120,43,74,40,44,28,181
0,_Butte,_060073210,_3210,1249,549,390,96,214,552,697,65,51,27,1106,116,240,192,182,241,278,361,125,199,87,102,55,52,32,236
0,_Butte,_060073211,_3211,748,274,302,48,124,310,438,46,15,3,684,59,126,60,87,131,285,225,103,123,55,80,30,30,21,81
0,_Butte,_060073212,_3212,893,365,309,54,165,383,510,63,32,5,793,70,156,155,138,151,223,277,99,146,43,75,42,49,21,141
0,_Butte,_060073213,_3213,546,257,158,30,101,263,283,24,27,14,481,35,49,67,101,116,178,105,63,82,36,45,29,37,16,133
0,_Butte,_060073214,_3214,871,357,310,51,153,405,466,68,23,15,765,59,151,123,128,172,238,259,85,145,31,80,41,42,28,160
0,_Butte,_060073215,_3215,1026,359,466,52,149,449,577,40,42,23,921,42,72,113,150,196,453,234,145,186,67,120,74,62,20,118
0,_Butte,_060073216,_3216,556,213,214,31,98,245,311,59,19,8,470,49,110,65,69,76,187,127,80,102,46,57,25,31,15,73
0,_Butte,_060073801,_3801,889,284,376,56,173,405,484,57,24,5,803,59,138,120,169,229,174,193,88,126,55,92,46,39,21,229
0,_Butte,_060073802,_3802,780,255,327,44,154,399,381,29,29,8,714,29,43,59,166,241,242,116,59,117,53,102,50,42,33,208
0,_Butte,_060073901,_3901,3,1,0,0,2,2,1,1,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,0
0,_Butte,_060073902,_3902,185,84,72,8,21,90,95,2,15,0,168,21,11,10,31,70,42,31,11,25,7,14,8,12,15,62
0,_Butte,_060073903,_3903,156,62,67,6,21,70,86,1,4,4,147,11,14,10,24,45,52,19,18,21,12,22,6,8,5,45
0,_Butte,_060073904,_3904,248,96,73,27,52,127,121,1,10,2,235,12,16,28,47,84,61,43,30,29,10,34,19,20,5,58
0,_Butte,_060073905,_3905,126,41,41,12,32,65,61,4,10,1,111,6,14,23,20,42,21,22,8,20,6,15,12,11,4,28
0,_Butte,_060073906,_3906,178,55,88,8,27,89,89,4,13,2,159,11,10,18,33,59,47,20,12,22,14,21,15,21,6,47
0,_Butte,_060073907,_3907,64,9,42,4,9,27,37,6,3,0,55,4,13,8,15,12,12,9,12,12,5,7,4,5,0,10
0,_Butte,_060074201,_4201,885,499,141,66,179,491,394,181,38,15,651,643,91,30,42,46,33,670,68,57,18,13,12,11,5,31
0,_Butte,_060074202,_4202,1195,626,192,120,257,600,595,115,48,14,1018,341,225,166,158,163,142,555,130,145,60,77,31,51,26,120
0,_Butte,_060074203,_4203,926,359,310,66,191,443,483,140,36,11,739,91,201,154,155,162,163,271,104,155,53,96,51,52,25,119
0,_Butte,_060074204,_4204,1307,483,498,79,247,597,710,107,49,37,1114,151,291,195,193,199,278,423,160,206,113,116,55,54,44,136
0,_Butte,_060074301,_4301,1081,388,456,66,171,499,582,250,27,34,770,87,140,167,200,184,303,248,120,207,99,90,57,52,33,175
0,_Butte,_060074302,_4302,734,312,264,36,122,337,397,251,11,16,456,81,98,101,131,125,198,133,73,97,59,67,47,57,40,161
0,_Butte,_060074401,_4401,503,185,220,23,75,224,279,86,8,4,405,52,59,59,90,99,144,104,54,78,36,41,16,38,20,116
0,_Butte,_060074801,_4801,905,331,345,61,168,422,483,39,21,28,817,80,82,97,163,180,303,204,96,138,36,87,50,54,32,208
0,_Butte,_060074802,_4802,816,314,309,54,139,404,412,38,40,24,714,57,84,82,137,191,265,176,74,116,28,78,37,48,33,226
0,_Butte,_060074803,_4803,663,174,404,26,59,308,355,49,24,9,581,40,67,54,137,146,219,86,55,90,39,61,41,45,23,223
0,_Butte,_060074804,_4804,997,239,611,37,110,498,499,97,24,32,844,71,95,116,182,211,321,146,78,152,67,104,62,59,32,297
0,_Butte,_060074805,_4805,1079,246,634,48,151,509,570,47,28,9,995,84,106,154,208,287,240,157,84,148,73,126,70,73,40,308
0,_Butte,_060074806,_4806,1039,272,577,61,129,514,525,46,36,17,940,89,97,113,225,276,239,150,99,126,53,89,70,69,44,339
0,_Butte,_060074807,_4807,533,114,329,25,65,269,264,45,27,6,455,32,39,76,110,134,142,71,45,68,36,59,26,44,23,161
0,_Butte,_060074808,_4808,1697,536,835,100,226,803,894,90,77,20,1510,106,145,165,278,387,616,252,155,263,81,176,89,97,68,516
0,_Butte,_060074901,_4901,126,52,41,5,28,60,66,13,4,1,108,19,24,20,27,21,15,33,15,20,10,14,6,7,2,19
0,_Butte,_060074902,_4902,144,50,59,14,21,72,72,6,2,2,134,10,13,40,21,31,29,25,14,24,19,24,6,9,7,16
0,_Butte,_060074906,_4906,111,57,27,7,20,56,55,21,4,0,86,17,9,14,12,27,32,24,12,20,6,12,2,7,7,21
0,_Butte,_060074907,_4907,80,23,37,4,16,40,40,4,0,3,73,3,17,7,15,21,17,14,7,7,4,9,5,5,1,28
0,_Butte,_060074909,_4909,22,5,12,0,5,13,9,0,0,0,22,2,0,4,5,1,10,5,1,4,2,0,2,2,0,6
0,_Butte,_060074910,_4910,200,37,134,6,23,95,105,1,11,0,188,14,17,24,39,50,56,27,16,19,11,18,20,17,12,60
0,_Butte,_060074911,_4911,42,8,29,2,3,20,22,0,0,1,41,0,2,8,9,17,6,1,5,6,0,5,5,1,2,17
0,_Butte,_060074912,_4912,36,17,11,3,5,15,21,6,1,0,29,2,4,4,6,7,13,11,5,3,2,2,0,4,1,8
0,_Butte,_060074913,_4913,130,37,59,10,24,69,61,4,3,0,123,7,11,7,18,29,58,33,14,16,12,15,8,2,3,27
0,_Butte,_060074914,_4914,34,18,9,1,6,18,16,0,1,0,33,0,1,5,4,12,12,15,5,4,0,1,0,2,0,7
0,_Butte,_060074915,_4915,119,35,60,7,17,58,61,5,2,3,109,14,7,16,12,33,37,26,13,18,5,2,4,9,5,37
0,_Butte,_060074916,_4916,43,12,17,2,12,23,20,0,3,0,40,1,3,4,6,12,17,5,2,8,8,0,2,3,2,13
0,_Butte,_060075201,_5201,941,324,400,51,166,440,501,59,51,16,815,68,135,182,182,210,164,213,96,160,61,120,49,61,30,151
0,_Butte,_060075501,_5501,661,199,314,39,109,315,346,20,23,4,614,33,47,79,107,165,230,148,59,97,45,64,33,46,27,142
0,_Butte,_060075502,_5502,748,228,350,51,119,353,395,22,38,7,681,38,59,61,121,212,257,129,83,108,49,69,36,64,26,184
0,_Butte,_060075503,_5503,692,202,334,39,117,335,357,25,20,6,641,32,53,73,98,167,269,129,57,113,50,93,38,53,22,137
0,_Butte,_060075504,_5504,641,196,276,65,104,308,333,17,29,9,586,42,62,59,113,164,201,133,77,104,43,63,38,36,28,119
0,_Butte,_060075505,_5505,634,225,268,46,95,285,349,24,16,7,587,20,31,47,67,145,324,123,69,110,50,72,35,37,26,112
0,_Butte,_060075506,_5506,776,264,336,44,132,342,434,27,28,5,716,35,45,77,104,207,308,127,79,158,39,95,39,45,23,171
0,_Butte,_060075507,_5507,521,188,192,35,106,226,295,19,17,6,479,36,41,60,115,135,134,115,43,74,45,59,23,42,17,103
0,_Butte,_060075508,_5508,527,166,221,33,107,234,293,22,24,3,478,27,53,40,88,147,172,114,62,74,41,59,24,34,18,101
0,_Butte,_060075509,_5509,1141,373,454,77,237,513,628,57,38,4,1042,56,123,107,169,289,397,228,129,176,79,127,46,73,41,242
0,_Butte,_060075510,_5510,1274,427,563,78,206,584,690,49,50,9,1166,69,84,106,197,309,509,195,123,203,87,123,69,105,31,338
0,_Butte,_060075511,_5511,1241,419,545,83,194,576,665,46,45,11,1139,53,85,110,173,310,510,212,137,190,70,135,92,97,45,263
0,_Butte,_060075512,_5512,1004,314,445,71,174,453,551,39,45,9,911,46,81,80,187,256,354,193,107,151,75,94,49,59,43,233
0,_Butte,_060075513,_5513,1281,397,622,70,192,586,695,69,42,12,1158,57,76,107,187,306,548,205,123,216,78,148,78,82,41,310
0,_Butte,_060075514,_5514,1292,427,607,71,187,590,702,53,53,12,1174,57,92,113,202,286,542,261,121,208,77,129,72,72,48,304
0,_Butte,_060075801,_5801,736,236,316,53,131,363,373,36,37,7,656,50,63,65,134,175,249,144,83,143,46,98,39,49,22,112
0,_Butte,_060075802,_5802,1046,398,436,56,156,482,564,42,37,9,958,42,85,87,168,206,458,224,104,192,81,140,53,72,30,150
0,_Butte,_060075803,_5803,806,250,356,57,143,392,414,24,27,9,746,36,50,67,117,210,326,123,66,154,66,118,43,43,29,164
0,_Butte,_060075804,_5804,824,226,397,71,130,400,424,29,30,4,761,31,47,76,145,227,298,124,82,133,66,93,45,66,31,184
0,_Butte,_060075805,_5805,1448,501,622,82,243,694,754,74,40,19,1315,59,91,140,197,318,643,257,144,246,113,198,95,110,43,242
0,_Butte,_060075806,_5806,367,147,152,17,51,168,199,15,19,7,326,11,30,30,62,99,135,83,27,63,26,46,17,27,12,66
0,_Butte,_060075807,_5807,350,93,181,24,52,160,190,5,9,1,335,22,26,35,74,106,87,52,33,51,19,44,19,26,18,88
0,_Butte,_060075902,_5902,223,55,139,8,21,105,118,15,6,2,200,10,3,14,34,47,115,34,17,33,10,25,24,16,12,52
0,_Butte,_060075903,_5903,230,57,109,19,45,107,123,11,14,6,199,14,10,13,39,73,81,40,20,36,13,20,12,20,11,58
0,_Butte,_060075904,_5904,122,31,51,11,29,58,64,2,9,0,111,3,17,6,16,34,46,23,17,7,5,14,7,6,5,38
0,_Butte,_060075905,_5905,197,90,62,14,31,106,91,8,10,0,179,4,7,25,30,78,53,23,17,33,10,17,11,8,10,68
0,_Butte,_060075906,_5906,208,90,58,16,44,107,101,12,8,0,188,11,15,22,42,68,50,28,19,19,12,28,16,16,11,59
0,_Butte,_060075907,_5907,178,68,59,9,42,91,87,10,7,2,159,7,19,14,29,68,41,34,20,19,9,19,8,6,10,53
0,_Butte,_060075908,_5908,294,90,140,16,48,150,144,7,15,4,268,22,16,29,46,89,92,38,20,37,16,33,20,18,19,93
0,_Butte,_060075909,_5909,207,48,109,12,38,115,92,8,9,1,189,13,6,24,47,61,56,29,23,35,12,24,4,21,7,52
0,_Butte,_060075910,_5910,41,13,12,7,9,24,17,3,0,0,38,2,2,6,5,16,10,8,7,6,3,6,2,3,0,6
0,_Butte,_060075911,_5911,226,62,120,17,27,118,108,6,11,1,208,10,9,24,32,65,86,31,24,36,26,32,20,12,8,37
0,_Butte,_060075912,_5912,127,47,65,6,9,64,63,4,6,1,116,11,14,13,24,31,34,26,5,11,10,19,8,8,8,32
0,_Butte,_060075913,_5913,82,13,49,9,11,41,41,7,3,2,70,10,2,5,19,23,23,11,8,9,5,10,8,10,4,17
0,_Butte,_060075914,_5914,19,7,7,4,1,11,8,0,0,0,19,1,3,2,1,9,3,1,6,3,1,4,0,0,0,4
0,_Butte,_060075915,_5915,296,79,143,24,50,143,153,10,15,0,271,9,13,16,33,84,141,47,33,44,28,34,22,19,6,63
0,_Calaveras,_06009110,_110,1354,436,617,79,222,628,726,53,59,16,1226,50,107,126,199,318,554,268,121,139,79,104,64,56,41,482
0,_Calaveras,_060091100,_1100,68,12,44,4,8,31,37,2,3,1,62,4,6,7,11,16,24,10,10,9,4,2,2,3,2,26
0,_Calaveras,_060091200,_1200,88,27,37,6,18,46,42,5,2,2,79,1,5,7,12,29,34,17,4,7,5,6,10,3,0,36
0,_Calaveras,_060091300,_1300,69,23,27,4,15,33,36,8,8,0,53,4,6,4,12,17,26,17,15,7,0,5,1,6,0,18
0,_Calaveras,_06009150,_150,1006,278,508,63,157,469,537,72,29,21,884,50,76,110,183,215,372,235,110,140,97,87,34,43,33,227
0,_Calaveras,_06009160,_160,1176,312,608,71,185,574,602,88,44,25,1019,41,65,100,249,337,384,237,121,122,80,133,66,79,67,271
0,_Calaveras,_060091600,_1600,122,30,69,9,14,59,63,4,1,3,114,10,8,18,23,28,35,15,12,14,4,19,7,6,7,38
0,_Calaveras,_060091700,_1700,172,41,97,12,22,89,83,16,7,0,149,5,21,13,36,49,48,34,17,19,7,15,15,11,7,47
0,_Calaveras,_06009210,_210,1119,390,443,98,188,566,553,44,28,14,1033,35,40,61,172,341,470,147,113,135,74,112,50,66,65,357
0,_Calaveras,_060092100,_2100,120,37,55,8,20,55,65,9,3,1,107,5,6,3,19,36,51,19,15,11,5,10,3,3,10,44
0,_Calaveras,_060092110,_2110,82,25,39,2,16,47,35,0,3,0,79,3,5,9,9,27,29,14,6,8,4,5,5,6,1,33
0,_Calaveras,_060092120,_2120,131,46,47,15,23,72,59,1,11,0,119,4,10,5,17,42,53,23,14,29,8,9,7,11,4,26
0,_Calaveras,_060092130,_2130,50,16,16,2,16,25,25,2,0,0,48,0,0,7,13,19,11,6,3,4,3,4,4,4,3,19
0,_Calaveras,_06009220,_220,611,209,230,42,130,306,305,27,21,4,559,14,39,37,118,202,201,100,56,76,37,55,22,31,35,199
0,_Calaveras,_06009230,_230,909,330,342,80,157,457,452,42,25,7,835,22,43,70,135,254,385,154,106,111,54,80,33,37,29,305
0,_Calaveras,_060092300,_2300,90,32,39,6,13,46,44,2,4,0,84,2,1,4,14,26,43,14,8,7,4,12,9,6,4,26
0,_Calaveras,_060092310,_2310,96,30,33,13,20,45,51,7,3,2,84,1,4,4,14,37,36,17,9,15,2,3,5,4,7,34
0,_Calaveras,_06009250,_250,723,261,300,53,109,352,371,31,49,5,638,19,57,48,123,226,250,148,66,66,38,39,28,32,37,269
0,_Calaveras,_060092500,_2500,121,48,48,9,16,63,58,14,5,2,100,5,6,15,21,46,28,23,13,10,5,7,3,13,1,46
0,_Calaveras,_060092510,_2510,100,30,34,12,24,54,46,12,2,0,86,1,7,4,14,35,39,12,6,9,7,13,6,7,6,34
0,_Calaveras,_06009310,_310,1687,610,760,96,221,839,848,52,77,21,1537,48,76,102,239,431,791,236,158,207,122,144,95,96,118,511
0,_Calaveras,_06009330,_330,349,150,135,17,47,181,168,6,14,3,326,8,11,17,62,92,159,45,44,48,29,29,16,16,16,106
0,_Calaveras,_060093300,_3300,79,46,8,12,13,47,32,1,3,0,75,2,9,5,18,26,19,11,7,16,4,2,8,0,0,31
0,_Calaveras,_06009350,_350,1187,390,539,71,187,575,612,31,54,13,1089,44,79,77,172,318,496,204,118,122,63,88,66,75,72,379
0,_Calaveras,_06009360,_360,1604,540,665,120,279,710,894,74,60,15,1455,70,91,113,243,432,655,278,157,212,68,95,64,66,63,601
0,_Calaveras,_06009410,_410,583,164,281,57,81,302,281,21,21,14,527,20,28,48,106,170,211,81,63,60,33,46,19,23,35,223
0,_Calaveras,_060094100,_4100,105,51,28,10,16,49,56,12,3,0,90,4,11,6,17,38,29,13,9,13,2,13,5,4,8,38
0,_Calaveras,_06009420,_420,1772,578,814,109,271,825,947,82,60,28,1602,47,133,174,269,387,762,311,183,208,126,166,87,93,86,512
0,_Calaveras,_06009440,_440,1716,482,819,112,303,848,868,123,57,16,1520,67,116,165,330,431,607,453,230,248,140,169,69,65,60,282
0,_Calaveras,_060094400,_4400,56,16,30,0,10,27,29,6,0,1,49,3,1,2,16,8,26,10,7,6,10,4,2,1,0,16
0,_Calaveras,_060094410,_4410,142,37,67,11,27,79,63,5,9,3,125,7,11,11,36,35,42,24,25,13,9,15,4,9,8,35
0,_Calaveras,_06009460,_460,301,83,162,21,35,149,152,21,13,5,262,8,18,37,57,85,96,38,23,43,8,11,10,14,21,133
0,_Calaveras,_06009530,_530,707,173,378,54,102,353,354,68,28,7,604,53,47,80,167,176,184,146,76,75,38,60,39,51,29,193
0,_Calaveras,_06009540,_540,1642,455,793,115,279,811,831,135,54,19,1434,88,127,172,357,465,433,335,206,207,108,201,80,101,73,331
0,_Calaveras,_06009550,_550,1576,491,729,97,259,749,827,138,54,16,1368,66,127,198,315,418,452,333,197,200,104,162,79,94,70,337
0,_Colusa,_06011105,_105,656,206,345,21,84,307,349,173,18,7,458,51,63,99,112,152,179,97,54,64,43,62,37,35,31,233
0,_Colusa,_06011106,_106,578,200,263,11,104,265,313,228,19,5,326,43,88,89,127,122,109,124,48,59,41,44,31,30,27,174
0,_Colusa,_06011202,_202,270,66,173,8,23,142,128,30,7,7,226,16,19,37,42,63,93,37,11,12,8,19,25,7,13,138
0,_Colusa,_06011203,_203,139,49,68,3,19,71,68,38,10,1,90,8,17,11,18,29,56,16,7,7,6,15,4,13,5,66
0,_Colusa,_06011213,_213,396,185,140,11,60,181,215,154,11,12,219,31,44,42,82,102,95,56,16,29,15,38,26,28,14,174
0,_Colusa,_06011214,_214,480,147,258,11,64,222,258,88,24,4,364,33,44,68,88,100,147,62,42,44,37,63,21,22,26,163
0,_Colusa,_06011301,_301,319,84,189,10,36,152,167,34,17,4,264,19,36,40,62,80,82,41,19,25,9,36,20,14,11,144
0,_Colusa,_06011323,_323,336,126,143,4,63,166,170,135,8,11,182,28,46,35,58,74,95,65,32,31,20,23,16,13,13,123
0,_Colusa,_06011324,_324,288,118,102,5,63,132,156,103,4,13,168,22,72,51,52,47,44,89,19,43,40,57,10,14,5,11
0,_Colusa,_06011401,_401,528,150,292,8,78,247,281,82,11,14,421,39,57,76,89,122,145,86,32,28,19,38,26,39,19,241
0,_Colusa,_06011405,_405,110,40,55,6,9,54,56,3,2,0,105,5,5,8,26,22,44,10,5,7,3,13,0,10,1,61
0,_Colusa,_06011406,_406,117,34,59,7,17,60,57,3,0,0,114,4,6,7,18,25,57,23,8,13,6,10,5,10,13,29
0,_Colusa,_06011407,_407,70,15,40,4,11,34,36,5,0,0,65,5,5,8,14,22,16,12,2,8,0,9,3,4,3,29
0,_Colusa,_06011427,_427,191,100,48,3,40,96,95,132,1,9,49,17,32,33,37,33,39,34,8,28,11,23,5,19,20,43
0,_Colusa,_06011500,_500,425,124,234,16,51,202,223,62,15,7,341,24,30,43,80,133,115,60,40,28,21,41,27,25,26,157
0,_Colusa,_06011505,_505,145,33,93,2,17,70,75,13,6,2,124,10,9,10,32,35,49,15,14,8,4,8,4,7,9,76
0,_Colusa,_06011512,_512,401,155,174,15,57,183,218,123,14,8,256,31,44,47,77,109,93,79,32,30,23,32,24,15,25,141
0,_Colusa,_06011513,_513,470,127,274,13,56,212,258,42,24,5,399,30,38,54,81,107,160,54,35,32,12,40,31,22,17,227
0,_Contra Costa,_060130001,_0001,633,205,292,26,110,310,323,14,23,41,555,44,39,84,163,146,156,110,58,70,34,46,21,51,32,211
0,_Contra Costa,_060130002,_0002,670,193,331,20,126,342,328,24,47,51,548,53,47,67,166,202,135,86,48,78,30,57,33,55,34,249
0,_Contra Costa,_060130003,_0003,2969,935,1417,108,509,1434,1535,111,172,172,2514,193,194,362,772,696,752,408,236,307,153,312,154,228,140,1031
0,_Contra Costa,_060130005,_0005,713,187,390,12,124,359,354,13,71,63,566,41,36,75,207,165,189,107,48,75,32,80,43,48,65,215
0,_Contra Costa,_060130008,_0008,1116,315,604,30,167,564,552,41,91,67,917,66,49,94,252,259,396,154,90,99,54,126,57,92,52,392
0,_Contra Costa,_060130009,_0009,364,99,179,11,75,183,181,15,21,18,310,25,29,60,98,78,74,48,31,46,15,35,19,28,31,111
0,_Contra Costa,_060130010,_0010,375,116,183,9,67,195,180,23,36,20,296,22,32,28,81,137,75,48,18,35,24,46,20,31,25,128
0,_Contra Costa,_060130011,_0011,412,231,84,27,70,169,243,97,3,9,303,42,74,38,81,100,77,102,47,56,29,40,15,17,14,92
0,_Contra Costa,_060130012,_0012,417,271,59,25,62,203,214,108,6,8,295,49,58,65,79,98,68,103,58,55,28,40,22,20,10,81
0,_Contra Costa,_060130013,_0013,671,410,132,24,105,284,387,134,11,17,509,76,103,75,143,121,153,210,66,77,49,59,19,31,22,138
0,_Contra Costa,_060130014,_0014,514,300,91,29,94,253,261,148,10,17,339,45,64,62,116,98,129,108,48,52,29,52,24,35,18,148
0,_Contra Costa,_060130015,_0015,597,400,70,15,112,258,339,94,12,23,468,84,106,92,125,111,79,219,68,87,34,60,20,32,17,60
0,_Contra Costa,_060130016,_0016,1793,1021,411,79,282,846,947,334,33,76,1350,170,255,228,391,386,363,411,150,252,95,190,78,93,56,468
0,_Contra Costa,_060130017,_0017,658,399,137,38,84,284,374,166,22,17,453,49,66,84,125,164,170,88,48,75,36,62,20,48,19,262
0,_Contra Costa,_060130019,_0019,387,220,93,22,52,191,196,77,9,13,288,24,40,64,87,98,74,69,46,46,19,33,17,32,14,111
0,_Contra Costa,_060130020,_0020,713,446,131,34,102,301,412,143,7,29,534,69,113,98,104,137,192,174,68,71,40,65,26,20,16,233
