IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20120605_PRI_ALL_ALL_REG,USA_CA_20120605_PRI_ALL_ALL_VOTED,USA_CA_20120605_PRI_PRE_DEM_OBAMA,USA_CA_20120605_PRI_PRE_REP_KARGER,USA_CA_20120605_PRI_PRE_REP_GINGRICH,USA_CA_20120605_PRI_PRE_REP_ROMNEY,USA_CA_20120605_PRI_PRE_REP_ROEMERIII,USA_CA_20120605_PRI_PRE_REP_SANTORUM,USA_CA_20120605_PRI_PRE_REP_PAUL,USA_CA_20120605_PRI_PRE_OTH_ALL,USA_CA_20120605_PRI_USS_DEM_FERNALD,USA_CA_20120605_PRI_USS_DEM_FEINSTEIN,USA_CA_20120605_PRI_USS_DEM_LEVITT,USA_CA_20120605_PRI_USS_DEM_SHAH,USA_CA_20120605_PRI_USS_DEM_STEWART,USA_CA_20120605_PRI_USS_DEM_STRIMLING,USA_CA_20120605_PRI_USS_REP_LAUTEN,USA_CA_20120605_PRI_USS_REP_TAITZ,USA_CA_20120605_PRI_USS_REP_KRAMPE,USA_CA_20120605_PRI_USS_REP_WILLIAMS,USA_CA_20120605_PRI_USS_REP_BRAUN,USA_CA_20120605_PRI_USS_REP_KONOPIK,USA_CA_20120605_PRI_USS_REP_SHIFREN,USA_CA_20120605_PRI_USS_REP_CONLON,USA_CA_20120605_PRI_USS_REP_RAMIREZ,USA_CA_20120605_PRI_USS_REP_GLORIA,USA_CA_20120605_PRI_USS_REP_EMKEN,USA_CA_20120605_PRI_USS_REP_BORUFF,USA_CA_20120605_PRI_USS_REP_HUGHES,USA_CA_20120605_PRI_USS_REP_JACKSON,USA_CA_20120605_PRI_USS_OTH_ALL,USA_CA_20120605_PRI_PROP28_NO,USA_CA_20120605_PRI_PROP28_YES,USA_CA_20120605_PRI_PROP29_NO,USA_CA_20120605_PRI_PROP29_YES
0,_Contra Costa,_060130233,_0233,938,326,153,0,6,54,0,14,15,8,3,157,4,0,9,6,1,2,8,2,11,0,1,9,2,1,35,1,33,6,15,96,211,166,154
0,_Contra Costa,_060130234,_0234,952,260,98,1,4,66,0,12,9,3,1,106,5,1,2,13,1,3,2,8,8,0,3,8,4,0,41,2,18,14,11,92,157,112,147
0,_Contra Costa,_060130235,_0235,886,214,96,0,2,39,1,9,8,8,5,102,2,0,8,10,1,5,5,8,0,1,0,0,5,0,17,1,18,5,11,70,136,109,105
0,_Contra Costa,_060130236,_0236,2042,936,521,0,11,103,0,9,40,24,8,611,10,8,14,16,8,13,0,13,7,0,3,11,8,1,50,4,38,11,44,335,569,361,559
0,_Contra Costa,_060130238,_0238,330,132,63,0,0,29,0,0,1,0,0,84,2,0,0,2,2,3,0,3,0,0,1,2,0,0,17,0,7,3,2,55,73,51,81
0,_Contra Costa,_060130239,_0239,494,179,65,0,2,61,0,3,5,2,4,67,1,1,3,7,3,3,0,5,6,0,2,3,3,1,38,2,14,7,6,86,88,103,73
0,_Contra Costa,_060130240,_0240,544,266,139,0,4,60,0,2,6,2,4,162,2,1,1,3,1,3,1,5,5,1,3,6,2,0,17,2,14,11,6,74,181,107,155
0,_Contra Costa,_060130241,_0241,621,167,84,0,1,33,0,1,6,1,1,92,1,3,2,5,0,6,0,1,0,1,1,3,2,0,14,0,7,6,13,75,90,57,109
0,_Contra Costa,_060130242,_0242,966,248,133,0,1,38,0,4,10,4,2,142,6,5,4,4,0,8,0,6,0,0,8,2,2,0,25,3,4,4,9,77,162,75,168
0,_Contra Costa,_060130243,_0243,861,348,152,0,5,83,1,4,9,5,0,212,3,7,3,6,3,4,0,6,0,0,3,8,2,0,32,1,28,7,10,128,211,133,209
0,_Contra Costa,_060130244,_0244,923,379,165,0,4,125,1,3,9,3,1,206,1,3,6,3,3,7,1,8,2,1,4,10,3,1,49,0,25,16,13,152,216,161,214
0,_Contra Costa,_060130245,_0245,1013,428,145,0,1,154,1,6,19,6,0,198,6,0,2,1,3,9,5,8,3,1,1,8,8,0,57,2,46,17,17,167,250,214,212
0,_Contra Costa,_060130246,_0246,831,381,137,0,5,132,0,4,13,4,0,190,2,5,3,2,1,5,1,9,2,3,2,9,2,1,56,3,38,17,18,139,229,152,225
0,_Contra Costa,_060130247,_0247,589,263,82,0,3,113,0,7,11,0,2,117,1,1,4,1,1,10,1,5,1,0,5,12,4,0,35,3,30,7,4,113,144,127,134
0,_Contra Costa,_060130248,_0248,710,312,107,1,6,106,1,10,8,2,1,166,3,1,2,4,4,12,1,4,1,0,3,9,4,0,43,2,25,15,4,102,201,106,204
0,_Contra Costa,_060130249,_0249,905,365,111,0,2,151,0,7,16,6,0,167,4,2,4,0,3,6,1,11,5,3,4,9,2,1,62,2,37,19,4,149,200,159,201
0,_Contra Costa,_060130250,_0250,687,278,99,0,4,96,0,8,2,3,1,130,1,2,5,10,5,4,2,7,2,0,3,7,1,0,38,1,24,9,14,95,170,126,147
0,_Contra Costa,_060130251,_0251,859,328,109,1,3,121,0,6,6,2,1,157,1,1,1,2,4,1,4,4,3,1,1,15,2,2,64,2,25,9,8,120,202,142,186
0,_Contra Costa,_060130252,_0252,790,287,107,1,5,95,0,7,10,6,1,139,0,2,3,13,3,5,1,3,0,1,0,8,3,0,50,2,15,15,5,116,162,96,189
0,_Contra Costa,_060130253,_0253,983,371,184,0,4,83,0,9,11,8,4,211,1,4,14,10,7,3,2,0,5,1,2,11,1,0,37,2,16,17,9,125,238,192,175
0,_Contra Costa,_060130254,_0254,1317,434,198,2,3,91,1,9,18,5,6,230,7,14,5,5,8,3,1,9,2,1,1,9,1,0,30,2,34,26,17,167,252,230,198
0,_Contra Costa,_060130255,_0255,902,382,154,0,3,95,0,3,26,4,4,201,6,2,8,5,5,6,0,3,9,3,4,12,8,0,34,3,21,14,11,130,237,165,210
0,_Contra Costa,_060130256,_0256,964,320,150,0,4,55,0,11,14,5,2,168,2,5,11,4,1,6,3,3,3,0,4,5,5,1,26,2,20,11,21,104,201,151,167
0,_Contra Costa,_060130257,_0257,1155,450,239,3,6,75,0,10,9,14,8,248,2,12,7,12,7,7,1,9,4,3,4,5,5,1,33,3,12,14,21,135,286,185,252
0,_Contra Costa,_060130258,_0258,978,349,163,3,3,66,1,7,16,6,7,185,5,4,4,4,3,6,1,9,4,1,1,12,5,1,24,2,28,15,16,130,206,168,174
0,_Contra Costa,_060130259,_0259,922,316,167,1,4,48,2,9,10,6,2,181,4,4,9,6,3,8,3,0,9,2,0,6,1,2,18,0,12,8,23,108,197,135,178
0,_Contra Costa,_060130260,_0260,676,199,109,1,4,27,0,0,5,1,2,113,1,7,7,8,2,2,0,3,2,0,1,2,6,1,11,0,11,3,9,75,114,73,121
0,_Contra Costa,_060130261,_0261,609,163,87,0,0,35,0,3,5,1,1,95,1,2,3,1,2,1,4,1,2,0,2,3,0,0,17,2,11,1,6,50,103,80,78
0,_Contra Costa,_060130262,_0262,880,290,157,0,2,47,0,6,14,5,2,166,4,2,6,4,2,6,0,4,0,2,1,4,10,0,22,1,14,5,17,95,175,126,155
0,_Contra Costa,_060130263,_0263,840,295,127,2,4,74,1,11,12,2,3,154,6,3,5,4,1,4,3,8,1,1,1,5,7,0,31,4,17,11,8,107,175,141,146
0,_Contra Costa,_060130264,_0264,1358,500,258,0,10,121,2,8,10,4,4,305,2,6,6,6,5,7,2,5,9,1,1,11,0,1,60,0,26,15,7,185,294,191,302
0,_Contra Costa,_060130265,_0265,900,367,150,2,3,103,0,11,10,7,3,182,6,1,4,2,2,10,2,9,4,2,1,10,4,1,41,2,29,9,11,156,199,196,166
0,_Contra Costa,_060130266,_0266,862,291,128,0,5,59,3,5,16,4,1,148,2,2,3,9,6,3,3,6,4,0,2,4,2,0,30,1,28,10,13,128,150,142,148
0,_Contra Costa,_060130267,_0267,612,199,97,0,2,31,0,5,12,3,1,108,2,3,8,6,5,4,1,3,1,4,1,5,0,0,11,0,12,3,12,80,112,81,114
0,_Contra Costa,_060130268,_0268,917,279,136,0,3,48,0,9,8,2,1,143,4,9,9,6,5,3,1,2,7,2,1,8,2,3,19,0,18,5,12,91,174,132,141
0,_Contra Costa,_060130269,_0269,814,328,169,1,6,56,0,12,7,4,3,187,6,6,7,7,3,4,2,2,2,0,2,7,1,1,27,4,17,15,10,104,206,157,161
0,_Contra Costa,_060130270,_0270,974,420,153,0,8,149,1,3,13,4,3,203,3,3,3,14,5,6,6,3,3,2,0,5,2,0,57,4,51,19,7,162,247,211,207
0,_Contra Costa,_060130271,_0271,895,372,148,1,4,112,0,10,9,5,4,174,2,5,6,9,1,7,2,8,6,1,3,8,0,0,48,3,35,14,12,133,226,186,178
0,_Contra Costa,_060130272,_0272,944,391,163,1,5,109,0,2,12,6,7,207,5,3,5,4,4,7,1,8,5,2,1,12,1,0,35,1,40,10,13,159,217,180,205
0,_Contra Costa,_060130273,_0273,609,205,115,0,0,39,0,1,4,2,3,133,2,9,2,3,2,2,0,1,1,0,1,5,3,0,11,2,12,5,1,58,133,76,123
0,_Contra Costa,_060130274,_0274,788,278,138,0,3,53,1,4,13,9,2,162,6,1,3,8,3,3,1,8,0,2,1,10,1,1,16,0,10,12,17,108,162,136,140
0,_Contra Costa,_060130275,_0275,851,393,156,2,5,121,1,14,11,3,2,201,1,4,2,7,4,3,2,10,3,0,5,12,2,2,46,1,34,21,3,164,220,169,219
0,_Contra Costa,_060130276,_0276,1002,360,149,0,8,94,1,7,4,2,3,187,4,2,5,7,3,7,2,3,4,0,2,8,2,2,43,1,30,12,16,129,219,166,190
0,_Contra Costa,_060130277,_0277,959,383,170,1,7,99,0,5,20,4,1,211,4,2,8,9,2,4,3,4,3,2,5,6,3,0,27,2,35,15,18,150,225,178,202
0,_Contra Costa,_060130278,_0278,786,264,117,0,3,52,1,9,7,6,2,136,2,4,11,7,3,5,0,9,5,0,4,9,0,1,20,1,21,9,6,95,158,128,132
0,_Contra Costa,_060130279,_0279,822,315,118,0,2,114,0,6,12,1,3,140,3,0,5,2,1,4,0,3,2,0,3,11,4,1,47,2,37,8,12,137,169,173,138
0,_Contra Costa,_060130280,_0280,835,294,107,0,2,114,0,6,9,1,0,143,0,3,3,1,2,8,0,2,4,3,6,11,8,0,42,0,30,9,6,118,164,124,165
0,_Contra Costa,_060130281,_0281,1041,353,167,1,6,82,1,5,16,1,3,196,4,3,2,3,1,9,3,4,3,1,5,5,5,0,35,3,20,11,14,128,212,143,203
0,_Contra Costa,_060130282,_0282,820,278,125,0,3,65,1,4,8,3,4,171,0,9,6,1,2,3,1,1,1,2,5,6,1,1,21,1,14,6,10,101,168,94,183
0,_Contra Costa,_060130283,_0283,560,208,87,0,7,53,0,4,14,0,4,96,1,2,2,3,1,6,1,4,1,0,1,1,1,0,24,0,38,2,8,76,125,79,125
0,_Contra Costa,_060130284,_0284,897,339,153,0,8,83,1,5,15,4,5,185,2,6,7,2,2,4,0,5,5,0,3,5,3,0,41,2,23,5,15,127,195,159,176
0,_Contra Costa,_060130285,_0285,795,317,145,0,5,61,2,4,10,5,2,177,4,5,6,8,0,2,0,5,0,1,0,5,6,2,34,0,19,11,8,109,195,125,187
0,_Contra Costa,_060130286,_0286,787,207,86,0,1,45,0,2,10,4,4,108,1,4,2,6,4,4,0,5,3,0,1,6,3,1,17,1,12,10,5,77,124,89,116
0,_Contra Costa,_060130287,_0287,694,268,136,1,4,56,1,2,6,7,2,148,3,8,4,6,3,12,1,2,2,0,2,4,1,0,25,0,12,8,10,91,162,114,148
0,_Contra Costa,_060130288,_0288,854,345,160,0,2,77,1,12,8,5,0,210,2,7,9,4,1,2,0,6,1,0,3,5,3,0,34,1,19,10,13,145,189,124,217
0,_Contra Costa,_060130289,_0289,761,280,118,0,6,75,0,6,7,7,4,150,3,5,1,3,2,4,1,2,4,0,2,5,4,0,35,0,28,9,11,136,138,112,164
0,_Contra Costa,_060130290,_0290,888,311,156,0,1,62,0,10,7,8,1,177,4,9,4,12,4,4,1,4,1,2,3,4,2,0,26,1,23,6,10,114,189,159,148
0,_Contra Costa,_060130291,_0291,1004,333,148,0,5,74,0,4,10,6,2,161,3,3,10,8,2,9,1,5,6,2,5,5,2,0,40,1,30,7,15,150,177,170,163
0,_Contra Costa,_060130292,_0292,663,274,117,0,2,65,1,3,9,6,5,154,3,5,4,5,1,6,1,2,3,0,2,11,2,0,21,2,23,10,4,99,169,112,161
0,_Contra Costa,_060130293,_0293,742,267,123,0,3,69,0,3,7,7,0,152,4,7,2,2,4,1,0,2,4,0,3,6,2,0,27,3,18,8,7,85,171,110,154
0,_Contra Costa,_060130294,_0294,800,312,110,3,3,97,1,14,14,3,3,152,3,1,3,1,3,5,3,6,3,0,3,5,3,0,57,6,17,14,11,120,181,151,153
0,_Contra Costa,_060130295,_0295,745,306,95,0,3,107,1,6,8,4,0,147,1,2,0,1,4,11,2,7,5,1,1,9,0,0,60,0,17,9,13,123,166,135,164
0,_Contra Costa,_060130296,_0296,683,276,119,0,3,63,0,5,11,10,3,149,1,0,2,2,3,3,1,3,6,0,5,11,4,2,22,0,25,11,11,99,171,127,147
0,_Contra Costa,_060130297,_0297,755,340,123,1,4,101,0,8,10,7,2,164,3,4,6,7,3,7,0,8,1,0,1,3,9,1,41,1,30,12,12,129,198,136,200
0,_Contra Costa,_060130298,_0298,664,265,117,0,2,71,1,11,11,3,0,148,3,2,0,4,0,2,4,6,1,1,0,8,2,0,26,0,28,14,3,95,163,111,151
0,_Contra Costa,_060130299,_0299,805,261,113,1,3,61,1,2,11,4,0,142,3,3,2,3,1,4,0,4,2,1,5,6,4,0,31,2,16,3,14,83,164,104,154
0,_Contra Costa,_060130300,_0300,831,370,156,0,1,128,3,3,9,1,0,191,5,3,4,4,1,14,2,8,6,1,2,11,6,0,43,3,31,13,5,127,234,147,217
0,_Contra Costa,_060130301,_0301,958,393,149,0,8,106,2,10,18,4,5,193,0,5,8,2,4,5,3,7,3,0,2,8,3,1,65,1,23,14,8,141,235,171,212
0,_Contra Costa,_060130302,_0302,761,273,144,1,0,54,0,4,8,6,2,166,0,1,4,8,2,4,0,1,3,1,4,6,1,0,20,0,19,12,9,88,173,115,153
0,_Contra Costa,_060130303,_0303,804,332,133,0,4,71,3,4,18,4,1,175,7,4,3,5,6,4,2,3,2,1,0,13,3,0,34,1,24,10,11,131,184,146,179
0,_Contra Costa,_060130304,_0304,864,306,140,0,7,67,0,10,12,5,2,166,1,1,5,11,2,6,2,5,5,2,7,7,2,2,27,2,24,10,9,115,179,151,150
0,_Contra Costa,_060130305,_0305,961,283,159,0,0,48,0,4,11,4,4,162,5,7,8,5,0,3,1,6,2,2,3,6,7,0,19,0,18,7,7,94,179,120,157
0,_Contra Costa,_060130306,_0306,339,121,55,0,0,34,0,0,2,2,1,71,0,0,0,2,2,2,0,1,1,0,0,3,0,0,16,2,9,4,3,45,73,63,57
0,_Contra Costa,_060130307,_0307,791,191,111,2,2,22,2,2,6,3,1,104,12,8,8,4,1,1,0,3,1,0,0,1,2,3,7,4,7,2,8,54,130,84,105
0,_Contra Costa,_060130308,_0308,1292,334,177,1,4,48,0,10,9,8,4,194,5,6,5,9,3,3,0,5,2,2,3,10,1,1,12,3,16,12,15,106,219,157,169
0,_Contra Costa,_060130309,_0309,589,156,81,1,0,25,0,5,8,3,2,90,4,0,3,5,0,3,0,2,2,2,0,2,0,1,12,3,9,4,6,53,100,67,88
0,_Contra Costa,_060130310,_0310,1080,309,148,0,2,49,0,10,11,8,5,160,3,6,3,5,7,6,0,7,5,5,3,4,1,4,26,2,13,8,19,113,187,154,147
0,_Contra Costa,_060130311,_0311,999,291,156,0,2,56,1,5,8,10,3,167,7,4,5,7,2,6,1,5,4,1,0,6,6,0,23,0,13,12,10,82,201,134,153
0,_Contra Costa,_060130312,_0312,640,235,96,2,2,70,1,6,4,2,0,120,3,1,2,4,3,10,1,4,2,0,3,1,2,0,30,0,15,11,4,87,138,109,121
0,_Contra Costa,_060130313,_0313,632,204,91,0,1,59,0,1,11,6,2,103,0,6,2,4,1,5,0,1,4,1,5,11,2,0,12,1,14,9,10,70,127,101,100
0,_Contra Costa,_060130314,_0314,1023,315,162,0,5,58,0,2,14,8,4,163,6,7,7,12,4,4,2,4,3,0,1,9,2,0,23,2,17,12,18,115,189,165,145
0,_Contra Costa,_060130315,_0315,955,336,138,0,4,84,0,2,15,3,2,189,1,1,2,3,1,6,1,3,2,0,2,8,1,1,50,2,15,10,14,113,208,114,215
0,_Contra Costa,_060130316,_0316,844,313,130,1,7,73,0,3,6,5,5,171,1,2,5,3,1,5,0,4,4,0,2,11,3,0,32,3,29,9,9,110,187,137,166
0,_Contra Costa,_060130317,_0317,911,307,141,2,4,76,1,6,6,4,2,173,0,0,8,4,2,3,0,5,6,0,3,9,3,0,45,0,15,4,10,116,186,140,166
0,_Contra Costa,_060130318,_0318,647,231,112,2,1,52,0,6,6,6,0,138,2,5,3,2,2,2,0,0,5,2,3,5,3,0,16,1,12,7,10,83,141,91,137
0,_Contra Costa,_060130319,_0319,751,349,124,0,3,123,0,7,18,4,2,182,3,2,5,3,5,10,0,11,3,0,4,11,4,1,49,4,24,8,7,139,198,149,193
0,_Contra Costa,_060130320,_0320,706,304,111,0,3,106,1,2,22,3,0,168,4,1,1,1,3,9,0,4,2,0,1,6,6,0,37,1,23,6,12,106,188,106,197
0,_Contra Costa,_060130321,_0321,830,353,145,1,11,89,1,9,9,1,3,206,2,1,10,1,1,5,1,4,4,1,1,9,1,0,45,2,20,12,9,136,201,145,204
0,_Contra Costa,_060130322,_0322,761,380,132,1,2,145,2,5,11,3,2,189,4,3,1,7,7,11,1,5,2,0,3,12,2,0,60,3,32,8,9,152,215,154,223
0,_Contra Costa,_060130323,_0323,932,457,154,0,7,160,5,8,21,3,6,248,2,5,2,2,2,6,2,7,0,1,3,10,0,1,53,2,41,14,11,189,251,180,272
0,_Contra Costa,_060130324,_0324,1020,478,168,1,7,165,1,10,16,1,1,265,5,5,3,3,2,3,2,9,0,0,2,21,7,0,71,4,26,18,6,194,270,197,276
0,_Contra Costa,_060130325,_0325,823,343,126,0,3,122,3,4,13,2,2,189,1,5,5,4,2,3,2,8,1,0,3,9,2,1,43,1,26,13,6,130,206,124,217
0,_Contra Costa,_060130326,_0326,644,286,119,0,4,80,0,7,17,2,0,156,5,0,2,6,3,7,1,2,1,0,7,8,1,2,37,4,19,8,3,105,169,113,169
0,_Contra Costa,_060130327,_0327,821,358,137,0,4,119,1,3,14,2,0,188,1,0,2,1,5,7,1,8,2,0,0,16,3,0,51,3,21,15,9,143,202,134,221
0,_Contra Costa,_060130328,_0328,1456,710,312,0,9,203,2,18,26,7,3,404,4,3,6,10,5,13,0,11,7,0,3,23,6,0,96,1,53,16,18,268,414,283,422
0,_Contra Costa,_060130329,_0329,448,213,110,0,5,50,2,2,7,0,3,142,2,0,0,2,1,0,0,0,2,0,0,3,2,0,24,1,12,6,5,77,126,85,126
0,_Contra Costa,_060130330,_0330,1032,410,177,0,11,99,1,8,20,3,1,247,1,0,1,8,2,3,2,1,3,0,0,7,2,0,61,0,28,11,11,165,226,179,223
0,_Contra Costa,_060130331,_0331,1220,430,225,0,3,104,1,6,9,2,2,273,2,2,2,6,6,7,1,6,1,2,0,15,4,0,33,1,22,14,11,154,255,133,290
0,_Contra Costa,_060130332,_0332,1217,364,181,2,3,69,0,5,15,4,1,235,3,3,4,7,6,7,2,6,1,0,4,6,2,0,37,0,16,11,7,122,230,124,230
0,_Contra Costa,_060130333,_0333,814,316,153,0,3,71,4,5,12,5,3,189,2,1,3,2,5,4,0,6,1,0,0,4,2,0,41,1,17,8,7,111,194,120,193
0,_Contra Costa,_060130334,_0334,835,356,189,1,7,75,0,3,15,3,1,244,2,2,2,5,2,7,1,5,0,0,0,5,1,0,29,1,16,10,7,153,194,110,242
0,_Contra Costa,_060130335,_0335,662,337,144,0,5,105,0,5,14,0,2,172,4,1,4,2,8,3,0,5,2,2,2,9,5,0,51,0,24,10,10,147,179,136,200
0,_Contra Costa,_060130336,_0336,907,356,156,5,7,82,2,11,8,3,0,203,3,5,3,3,3,7,0,6,1,0,1,7,2,0,39,0,25,15,13,149,199,129,223
0,_Contra Costa,_060130337,_0337,1854,932,343,1,9,314,3,7,27,10,5,523,8,0,7,5,9,19,0,11,2,2,1,27,2,0,149,5,44,37,26,372,515,379,535
0,_Contra Costa,_060130338,_0338,1263,412,208,0,3,62,1,4,8,11,5,239,7,2,3,14,3,8,1,4,1,1,2,9,5,0,34,1,22,13,18,150,246,156,251
0,_Contra Costa,_060130339,_0339,1114,501,288,1,2,85,1,7,13,9,4,344,2,1,0,3,1,7,1,3,1,0,1,6,3,1,53,1,26,10,14,192,289,162,330
0,_Contra Costa,_060130340,_0340,458,209,78,1,4,70,0,6,10,0,0,110,4,0,1,0,1,6,0,2,1,2,0,4,5,0,30,1,19,2,5,90,108,89,112
0,_Contra Costa,_060130341,_0341,717,339,115,0,6,114,0,4,21,3,0,181,3,1,2,0,6,6,1,3,4,1,1,12,1,1,59,3,19,11,9,124,207,138,199
0,_Contra Costa,_060130342,_0342,595,282,106,0,3,90,2,1,12,1,4,162,2,0,4,1,0,7,0,2,3,2,1,7,0,0,42,0,14,11,7,115,154,111,168
0,_Contra Costa,_060130343,_0343,687,296,102,0,5,108,1,5,11,4,0,144,5,0,3,3,7,4,0,5,3,0,1,10,5,2,52,1,23,10,10,119,166,136,154
0,_Contra Costa,_060130344,_0344,946,347,154,2,5,84,0,7,8,10,1,203,3,2,5,7,2,3,1,4,1,1,0,10,0,1,32,0,37,18,7,141,194,130,213
0,_Contra Costa,_060130345,_0345,1264,518,233,0,6,144,0,7,13,9,6,307,7,1,4,3,3,9,1,9,3,1,2,14,2,0,64,2,27,12,13,164,333,187,322
0,_Contra Costa,_060130346,_0346,825,172,100,0,0,22,0,0,7,6,2,108,4,1,2,5,1,3,0,0,1,0,0,5,1,0,15,1,7,1,11,53,110,69,99
0,_Contra Costa,_060130347,_0347,974,401,197,3,6,93,3,3,9,3,0,238,6,1,7,2,6,6,1,3,2,1,2,8,2,2,54,3,19,7,7,166,207,168,221
0,_Contra Costa,_060130348,_0348,808,351,162,0,7,80,1,4,8,4,1,235,2,2,2,4,1,5,1,3,2,0,2,8,5,0,33,1,22,6,5,115,217,120,223
0,_Contra Costa,_060130349,_0349,467,145,35,0,1,61,0,2,4,3,0,55,0,0,0,0,1,7,0,1,2,0,0,3,2,0,37,3,12,5,7,39,105,63,81
0,_Contra Costa,_060130350,_0350,1451,706,231,2,9,297,4,12,16,2,1,358,2,0,3,7,5,7,2,8,11,1,0,32,10,0,143,1,50,22,8,256,440,315,386
0,_Contra Costa,_060130351,_0351,697,165,69,0,1,49,1,3,7,3,1,89,1,1,0,5,1,1,0,0,0,1,0,4,2,0,27,0,13,6,2,63,97,75,88
0,_Contra Costa,_060130352,_0352,878,202,95,0,3,38,2,2,4,7,1,99,2,2,7,5,1,9,0,2,1,0,2,8,4,3,29,3,8,2,6,55,138,76,123
0,_Contra Costa,_060130353,_0353,1126,340,149,2,5,86,2,13,11,1,3,177,6,1,2,8,1,5,0,2,4,2,0,11,4,2,50,0,17,13,12,134,189,113,224
0,_Contra Costa,_060130354,_0354,703,304,130,1,4,71,1,10,13,3,3,166,2,0,6,5,1,1,0,2,2,0,0,7,4,0,43,2,26,8,5,123,166,126,173
0,_Contra Costa,_060130355,_0355,1530,611,200,1,11,211,5,15,23,9,2,287,5,3,6,7,5,5,0,4,3,1,2,23,7,0,134,3,53,16,14,244,351,274,335
0,_Contra Costa,_060130356,_0356,1406,490,211,0,11,114,0,9,18,4,8,267,1,5,3,6,2,10,0,7,8,2,0,14,1,0,71,5,28,22,14,200,268,196,286
0,_Contra Costa,_060130357,_0357,915,351,135,0,9,102,0,10,12,2,1,186,3,2,2,4,3,4,1,0,7,1,0,11,1,0,64,3,21,13,5,136,199,152,194
0,_Contra Costa,_060130358,_0358,922,321,125,1,3,85,2,5,20,3,0,168,2,0,3,3,5,3,0,4,2,0,0,13,4,0,49,0,18,8,13,134,168,122,193
0,_Contra Costa,_060130359,_0359,948,265,83,0,7,87,0,5,10,1,0,134,1,0,5,2,1,2,2,5,2,1,0,9,3,0,53,1,15,3,7,100,155,99,162
0,_Contra Costa,_060130360,_0360,920,364,118,0,6,146,0,4,11,8,1,160,3,1,2,2,0,8,1,9,6,3,0,13,3,1,85,1,17,17,6,151,206,160,200
0,_Contra Costa,_060130361,_0361,723,251,89,0,1,73,1,5,12,8,1,125,0,1,2,0,1,4,2,6,4,1,0,11,3,0,38,0,18,4,13,104,143,122,126
0,_Contra Costa,_060130362,_0362,862,297,132,0,6,77,0,6,12,8,1,162,1,1,0,11,2,5,0,1,2,2,1,13,4,0,32,0,23,13,10,106,183,133,160
0,_Contra Costa,_060130363,_0363,775,290,133,1,5,67,0,11,12,6,1,156,1,0,4,5,0,5,1,3,7,1,2,3,2,3,47,0,19,7,11,111,168,124,158
0,_Contra Costa,_060130364,_0364,1342,485,211,1,4,132,2,7,14,5,3,264,5,1,8,4,3,9,1,6,1,3,0,14,7,2,62,0,30,25,15,186,283,201,280
0,_Contra Costa,_060130365,_0365,820,300,101,1,5,82,1,7,12,4,0,153,5,0,4,5,5,2,1,7,6,0,0,11,1,0,51,1,21,9,6,126,169,132,165
0,_Contra Costa,_060130366,_0366,854,253,108,1,4,61,0,7,14,2,1,134,3,1,3,5,3,2,0,2,5,1,2,6,1,0,25,1,18,9,15,90,153,93,156
0,_Contra Costa,_060130367,_0367,1664,632,208,3,4,213,4,12,27,6,3,280,6,2,4,6,1,8,2,2,5,1,3,15,10,0,131,1,51,21,30,256,358,269,355
0,_Contra Costa,_060130368,_0368,1349,595,233,0,11,187,2,10,16,4,3,319,4,0,7,4,6,4,2,6,4,0,2,27,7,2,106,1,30,13,11,222,342,257,328
0,_Contra Costa,_060130369,_0369,1057,333,120,0,9,114,0,6,7,1,1,172,5,1,2,1,4,4,0,5,3,0,2,12,3,1,58,2,23,7,4,112,208,138,186
0,_Contra Costa,_060130370,_0370,729,261,93,0,4,69,3,8,10,0,1,131,0,0,4,4,1,2,2,4,6,0,0,4,2,0,42,1,19,7,18,104,147,102,157
0,_Contra Costa,_060130371,_0371,1123,385,137,0,4,120,4,7,11,6,1,207,2,1,5,4,3,3,1,10,2,0,1,13,6,0,64,1,26,13,6,151,221,141,238
0,_Contra Costa,_060130372,_0372,909,352,113,2,6,116,1,4,10,3,0,191,4,0,3,1,4,2,0,3,6,1,0,8,1,0,65,3,24,11,7,151,193,159,189
0,_Contra Costa,_060130373,_0373,895,288,115,1,5,83,0,0,7,1,3,170,3,1,3,4,2,4,1,1,1,0,0,6,5,0,40,1,17,7,7,94,176,95,187
0,_Contra Costa,_060130374,_0374,583,118,40,0,0,32,0,0,3,3,1,61,3,1,2,1,0,4,0,2,0,0,0,2,0,0,27,0,2,1,5,40,74,37,81
0,_Contra Costa,_060130375,_0375,732,299,98,2,5,109,1,8,10,4,2,132,1,3,3,2,4,2,0,2,0,1,0,6,0,0,76,3,18,7,6,112,177,131,166
0,_Contra Costa,_060130376,_0376,800,318,125,0,3,116,0,3,9,3,3,164,1,1,4,3,3,10,0,5,0,0,0,10,5,0,60,1,25,8,6,114,197,120,194
0,_Contra Costa,_060130377,_0377,922,188,55,0,1,31,0,1,3,5,0,93,13,5,2,1,1,0,0,7,0,0,3,3,3,1,21,0,8,7,4,63,121,43,144
0,_Contra Costa,_060130378,_0378,708,184,56,0,0,45,0,2,7,2,0,106,2,1,2,5,0,0,0,4,0,0,0,7,0,0,23,3,7,4,13,57,123,46,136
0,_Contra Costa,_060130379,_0379,803,216,65,0,4,61,0,6,12,6,0,96,4,1,3,4,0,1,1,3,2,0,1,5,2,0,38,4,19,11,6,94,115,79,133
