IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20040302_PRI_ALL_ALL_REG,USA_CA_20040302_PRI_ALL_ALL_VOTED,USA_CA_20040302_PRI_PRE_DEM_LAROUCHE,USA_CA_20040302_PRI_PRE_DEM_LIEBERMAN,USA_CA_20040302_PRI_PRE_DEM_CLARK,USA_CA_20040302_PRI_PRE_DEM_KERRY,USA_CA_20040302_PRI_PRE_DEM_KUCINICH,USA_CA_20040302_PRI_PRE_DEM_DEAN,USA_CA_20040302_PRI_PRE_DEM_BRAUN,USA_CA_20040302_PRI_PRE_DEM_EDWARDS,USA_CA_20040302_PRI_PRE_DEM_GEPHARDT,USA_CA_20040302_PRI_PRE_DEM_SHARPTON,USA_CA_20040302_PRI_PRE_REP_BUSH,USA_CA_20040302_PRI_PRE_OTH_ALL,USA_CA_20040302_PRI_USS_DEM_BOXER,USA_CA_20040302_PRI_USS_REP_CASEY,USA_CA_20040302_PRI_USS_REP_KALOOGIAN,USA_CA_20040302_PRI_USS_REP_BALL,USA_CA_20040302_PRI_USS_REP_HATCH,USA_CA_20040302_PRI_USS_REP_MARIN,USA_CA_20040302_PRI_USS_REP_JONES,USA_CA_20040302_PRI_USS_REP_QURAISHI,USA_CA_20040302_PRI_USS_REP_ZANDT,USA_CA_20040302_PRI_USS_REP_STEWART,USA_CA_20040302_PRI_USS_REP_STOEN,USA_CA_20040302_PRI_USS_OTH_ALL,USA_CA_20040302_PRI_PROP55_YES,USA_CA_20040302_PRI_PROP55_NO,USA_CA_20040302_PRI_PROP56_YES,USA_CA_20040302_PRI_PROP56_NO,USA_CA_20040302_PRI_PROP57_YES,USA_CA_20040302_PRI_PROP57_NO,USA_CA_20040302_PRI_PROP58_YES,USA_CA_20040302_PRI_PROP58_NO
0,_Fresno,_060190000067,_0000067,437,112,0,2,0,39,0,3,0,14,1,0,30,1,54,3,3,0,1,2,22,0,1,1,1,2,66,39,42,62,59,46,65,39
0,_Fresno,_060190000068,_0000068,766,296,0,1,2,103,0,7,0,33,0,3,100,2,141,3,2,0,2,11,91,1,1,0,5,1,139,139,85,196,120,163,137,146
0,_Fresno,_060190000069,_0000069,450,86,0,0,0,28,1,2,0,16,0,3,22,0,49,2,2,2,0,5,15,3,0,0,0,0,59,24,38,45,55,28,57,26
0,_Fresno,_060190000070,_0000070,1015,358,2,1,7,141,1,2,0,75,3,4,79,2,218,8,6,1,1,7,57,0,0,1,1,1,204,129,149,191,178,163,207,136
0,_Fresno,_060190000071,_0000071,795,293,0,2,1,98,1,5,3,51,1,2,79,0,154,1,6,2,0,3,63,1,7,3,4,0,160,120,119,166,154,131,168,116
0,_Fresno,_060190000074,_0000074,1351,516,0,2,3,193,4,10,4,71,3,5,143,6,266,6,6,1,2,10,120,1,1,3,2,1,280,207,192,297,260,233,294,192
0,_Fresno,_060190000078,_0000078,1493,826,0,6,6,239,19,15,0,158,1,12,219,21,417,2,9,1,1,15,206,3,4,2,1,12,466,320,320,475,379,410,466,324
0,_Fresno,_060190000079,_0000079,1404,350,0,2,5,129,4,6,3,51,3,3,87,4,189,6,1,0,0,12,66,1,5,3,0,4,185,146,121,206,163,170,183,150
0,_Fresno,_060190000081,_0000081,1345,686,0,3,1,179,15,15,2,125,0,5,200,21,317,9,8,0,3,10,188,1,4,1,1,6,378,270,296,361,352,305,413,244
0,_Fresno,_060190000084,_0000084,505,314,1,1,2,104,8,3,0,50,0,3,77,15,156,3,1,1,0,8,76,1,0,1,1,2,190,110,137,172,161,147,191,115
0,_Fresno,_060190000085,_0000085,948,293,1,3,2,98,4,5,2,46,1,0,77,4,149,2,2,1,2,5,75,0,1,0,0,5,161,115,105,177,153,133,172,112
0,_Fresno,_060190000088,_0000088,680,252,0,0,3,88,1,7,1,41,0,0,71,0,131,0,2,0,0,6,69,0,0,2,2,0,125,107,84,156,120,119,138,105
0,_Fresno,_060190000089,_0000089,477,151,0,3,0,50,1,5,0,26,0,1,41,3,81,2,3,2,1,6,29,1,2,1,1,3,82,60,54,85,74,66,75,65
0,_Fresno,_060190000090,_0000090,325,82,0,0,0,27,1,2,2,10,0,0,24,1,42,2,3,0,0,0,17,1,1,0,0,0,55,26,31,46,37,40,47,33
0,_Fresno,_060190000093,_0000093,662,283,0,2,1,96,4,6,1,43,1,2,92,2,140,1,4,0,1,4,86,1,1,4,0,2,140,121,79,183,124,140,142,121
0,_Fresno,_060190000094,_0000094,962,247,0,1,1,85,2,5,4,34,1,1,75,3,129,4,5,0,1,4,60,0,2,1,0,3,143,94,110,129,142,96,150,87
0,_Fresno,_060190000095,_0000095,1577,562,1,8,6,220,0,7,3,85,3,4,149,4,311,9,9,0,3,9,123,0,4,7,0,5,293,243,223,311,279,255,330,202
0,_Fresno,_060190000096,_0000096,1240,245,0,0,3,109,1,1,2,28,0,9,59,1,141,7,2,2,1,1,43,2,4,1,2,3,129,98,103,130,133,101,148,87
0,_Fresno,_060190000098,_0000098,1502,363,1,4,3,118,4,2,3,46,2,5,112,6,172,1,10,0,2,4,91,1,2,3,1,3,197,148,137,209,193,155,230,118
0,_Fresno,_060190000099,_0000099,803,328,0,0,2,107,4,5,6,48,2,4,96,3,174,3,5,3,6,6,79,0,0,2,2,1,154,149,98,211,159,150,183,128
0,_Fresno,_060190000100,_0000100,1304,272,1,2,4,140,3,4,4,28,1,6,33,1,180,0,1,0,0,9,35,2,2,1,1,1,177,84,120,138,131,127,159,98
0,_Fresno,_060190000103,_0000103,1093,443,0,1,2,125,7,11,1,82,6,4,142,5,220,3,7,0,5,5,121,2,0,3,2,6,211,204,153,273,209,216,256,164
0,_Fresno,_060190000104,_0000104,871,341,0,3,9,85,11,8,1,47,1,5,103,7,152,2,6,1,2,2,111,0,0,2,1,4,156,168,114,208,157,163,179,142
0,_Fresno,_060190000105,_0000105,1072,354,0,1,0,97,18,9,0,33,2,1,137,5,143,1,1,0,0,7,127,2,1,1,3,4,170,163,130,209,189,153,219,120
0,_Fresno,_060190000108,_0000108,551,189,0,0,1,59,0,8,4,15,1,0,69,5,81,2,2,0,2,1,65,1,0,4,1,3,101,80,85,99,96,86,116,66
0,_Fresno,_060190000111,_0000111,1406,659,0,4,3,178,2,11,2,77,7,3,260,7,266,7,12,0,2,7,267,0,1,5,2,2,330,287,236,386,357,264,397,226
0,_Fresno,_060190000112,_0000112,905,303,0,4,2,90,3,5,2,45,0,3,98,3,142,3,5,0,0,3,97,4,1,0,0,2,160,121,107,184,155,139,180,112
0,_Fresno,_060190000113,_0000113,864,372,0,2,2,96,1,14,0,49,1,6,149,1,165,2,4,0,1,4,136,1,2,3,1,3,172,180,130,222,204,152,233,122
0,_Fresno,_060190000114,_0000114,910,352,0,2,2,109,3,3,1,61,1,1,125,3,165,1,5,0,2,5,115,1,0,0,1,1,175,153,108,221,176,155,195,135
0,_Fresno,_060190000116,_0000116,1394,479,0,3,3,174,4,13,6,58,6,7,131,1,248,1,12,0,1,10,115,1,0,5,2,3,243,207,164,284,218,236,256,199
0,_Fresno,_060190000121,_0000121,804,477,0,5,2,114,4,11,3,56,0,2,191,3,176,1,10,0,1,8,191,3,1,0,1,3,232,205,168,281,267,188,304,150
0,_Fresno,_060190000122,_0000122,982,531,0,6,2,123,10,11,1,52,1,0,223,4,182,5,3,0,3,8,228,0,2,1,4,1,252,247,177,339,272,243,319,193
0,_Fresno,_060190000124,_0000124,1263,839,0,3,5,129,6,13,1,84,1,4,475,5,225,2,15,2,2,15,482,2,1,1,2,3,397,389,272,528,518,290,590,216
0,_Fresno,_060190000125,_0000125,1279,417,0,3,2,120,5,11,2,42,3,2,169,2,170,7,5,2,2,7,152,0,1,1,4,3,214,178,153,247,235,169,265,139
0,_Fresno,_060190000126,_0000126,861,532,0,0,4,132,2,7,1,58,1,2,255,3,178,3,8,0,1,6,254,1,1,0,3,3,289,217,197,319,324,189,367,148
0,_Fresno,_060190000127,_0000127,1143,235,0,0,1,82,1,6,2,27,0,2,83,1,117,1,1,0,0,6,73,0,1,1,4,1,108,104,86,137,129,94,142,84
0,_Fresno,_060190000128,_0000128,1269,495,0,4,4,124,2,14,3,56,4,3,185,6,186,3,5,2,1,5,181,3,1,6,6,5,232,236,158,310,240,229,297,176
0,_Fresno,_060190000130,_0000130,1011,433,0,0,3,126,6,7,0,58,1,2,170,2,186,1,8,2,1,11,155,2,1,1,3,3,216,171,154,237,210,186,234,158
0,_Fresno,_060190000132,_0000132,857,447,0,1,3,122,1,9,2,59,1,2,176,3,172,1,7,0,1,5,168,1,1,0,2,3,216,191,161,251,252,168,285,136
0,_Fresno,_060190000134,_0000134,841,301,0,5,2,89,4,12,0,39,1,1,101,2,144,3,1,0,1,7,93,0,2,1,1,2,163,117,110,170,153,134,188,96
0,_Fresno,_060190000135,_0000135,743,303,0,1,0,91,2,11,2,28,0,3,114,1,129,2,5,0,2,6,109,0,1,1,0,2,153,135,106,183,163,125,179,108
0,_Fresno,_060190000137,_0000137,830,321,0,2,3,100,0,1,1,28,1,0,144,1,131,3,4,0,4,5,133,2,0,2,2,0,146,153,99,201,183,117,197,106
0,_Fresno,_060190000140,_0000140,808,311,0,1,2,85,0,5,2,41,0,2,126,3,132,1,8,0,4,7,104,1,1,2,3,1,152,136,120,175,177,118,193,99
0,_Fresno,_060190000144,_0000144,1191,633,0,7,4,138,6,9,1,86,0,3,257,11,231,5,9,1,4,6,252,1,0,5,1,9,330,279,219,396,343,267,398,213
0,_Fresno,_060190000145,_0000145,1387,686,1,5,3,152,7,7,4,82,1,6,315,5,232,7,7,0,3,10,302,1,0,4,3,5,330,329,193,472,385,280,435,232
0,_Fresno,_060190000146,_0000146,1368,773,0,4,3,168,7,20,4,97,2,7,341,9,283,4,19,1,2,9,335,0,1,3,2,2,358,386,266,485,429,328,481,274
0,_Fresno,_060190000147,_0000147,742,73,0,0,0,13,0,4,0,10,0,1,34,2,26,3,1,0,1,2,22,2,0,2,1,2,50,21,28,43,44,26,52,17
0,_Fresno,_060190000148,_0000148,1337,321,1,9,1,149,1,1,4,54,5,4,45,2,219,3,1,1,0,5,34,1,3,2,2,3,209,87,135,170,123,181,148,146
0,_Fresno,_060190000150,_0000150,830,107,0,0,1,29,1,0,1,11,0,4,33,1,41,2,3,1,1,2,27,1,0,1,1,1,77,27,46,56,57,48,77,26
0,_Fresno,_060190000155,_0000155,640,300,0,2,3,75,3,9,0,48,0,6,95,6,134,2,4,1,1,5,94,1,1,0,0,3,162,125,134,148,134,150,174,110
0,_Fresno,_060190000157,_0000157,855,338,0,3,3,84,4,7,2,30,1,4,138,3,123,0,6,0,3,10,135,0,0,1,0,4,163,160,111,212,195,129,228,96
0,_Fresno,_060190000163,_0000163,855,289,0,7,0,90,0,5,1,45,2,8,91,6,138,3,2,1,2,1,79,1,2,3,1,2,125,144,82,191,141,137,159,115
0,_Fresno,_060190000166,_0000166,986,370,0,1,2,116,1,6,0,47,1,9,120,3,167,1,2,0,0,5,108,2,4,4,5,1,206,149,145,196,212,137,245,100
0,_Fresno,_060190000172,_0000172,856,320,0,3,1,80,8,4,4,30,2,1,126,9,121,0,4,0,2,8,120,0,0,4,0,4,201,111,116,190,180,131,213,100
0,_Fresno,_060190000173,_0000173,776,388,0,2,3,100,1,6,1,50,0,1,172,4,145,0,3,1,2,6,163,0,1,3,1,3,195,173,119,257,244,133,259,120
0,_Fresno,_060190000175,_0000175,1386,442,0,2,4,125,2,12,4,48,1,4,151,6,201,6,6,1,5,10,130,0,0,3,3,2,256,168,175,248,244,176,282,141
0,_Fresno,_060190000179,_0000179,1433,674,0,4,4,132,14,10,1,79,1,4,323,3,218,1,13,1,4,7,312,1,0,6,2,1,327,309,224,424,419,233,466,181
0,_Fresno,_060190000180,_0000180,1410,731,1,7,3,132,5,5,3,60,1,3,403,1,198,4,19,1,2,10,383,1,4,1,3,0,329,358,212,485,455,244,519,177
0,_Fresno,_060190000182,_0000182,1024,547,0,7,3,114,5,7,2,59,3,2,268,4,173,0,7,0,1,7,255,1,1,3,0,0,259,265,150,374,342,187,375,146
0,_Fresno,_060190000183,_0000183,895,220,1,0,2,92,0,3,3,28,0,2,43,0,122,4,3,0,2,2,22,0,5,7,1,0,141,60,78,117,98,100,121,78
0,_Fresno,_060190000187,_0000187,980,308,0,1,1,59,1,4,1,33,0,2,146,6,95,1,7,0,5,5,135,0,1,1,2,3,171,126,121,174,192,100,223,69
0,_Fresno,_060190000188,_0000188,840,409,0,3,4,115,2,6,4,39,0,4,183,0,157,1,7,0,1,5,181,1,3,4,0,1,209,169,155,226,273,120,289,97
0,_Fresno,_060190000192,_0000192,1525,603,0,9,6,144,5,15,6,74,2,4,223,8,233,12,10,2,5,9,194,1,5,4,3,7,303,262,203,374,330,253,382,197
0,_Fresno,_060190000196,_0000196,1066,582,0,2,4,120,2,11,1,64,0,2,287,5,185,1,12,0,2,8,265,2,1,3,6,4,273,278,184,373,356,210,388,177
0,_Fresno,_060190000203,_0000203,959,331,0,1,1,82,4,3,2,27,0,2,146,5,117,2,10,1,1,2,142,1,0,1,2,4,194,128,105,210,196,124,229,93
0,_Fresno,_060190000205,_0000205,1137,730,1,7,3,105,1,10,1,63,3,5,430,2,178,1,14,0,1,13,426,1,0,1,2,4,329,372,161,545,439,276,503,209
0,_Fresno,_060190000206,_0000206,1048,254,0,2,1,78,0,5,3,40,0,3,77,3,123,2,4,0,0,7,60,1,3,5,1,1,153,83,78,163,128,113,136,101
0,_Fresno,_060190000208,_0000208,1027,360,0,1,3,120,1,8,1,34,2,5,122,2,168,9,5,4,5,13,97,0,2,3,2,1,209,137,125,223,209,138,233,114
0,_Fresno,_060190000209,_0000209,1361,703,0,5,4,144,1,11,2,51,1,3,387,7,196,3,15,0,3,2,389,1,0,2,2,7,338,332,219,453,437,243,494,183
0,_Fresno,_060190000211,_0000211,1009,479,0,0,0,130,1,12,1,55,0,1,211,2,187,3,6,0,2,7,214,0,0,1,4,2,277,166,196,252,264,192,298,165
0,_Fresno,_060190000214,_0000214,912,455,0,5,2,112,4,13,2,33,2,0,223,3,164,4,12,3,5,9,188,1,0,3,3,4,230,204,154,285,262,177,290,147
0,_Fresno,_060190000216,_0000216,1188,429,0,2,1,81,3,7,1,42,4,2,214,4,130,3,17,1,1,7,173,0,3,4,7,3,227,177,142,267,264,148,308,105
0,_Fresno,_060190000218,_0000218,1386,578,0,1,2,133,5,5,1,45,3,0,300,2,170,5,9,1,4,7,284,2,2,7,1,2,297,262,178,373,339,222,370,189
0,_Fresno,_060190000221,_0000221,1020,497,0,0,1,120,6,7,0,46,0,1,223,7,168,0,12,0,2,7,229,1,1,1,1,4,252,213,172,300,298,178,329,145
0,_Fresno,_060190000226,_0000226,817,235,1,3,2,66,2,4,4,37,0,2,90,2,105,6,3,0,1,3,76,0,1,3,1,2,120,105,75,150,134,92,159,64
0,_Fresno,_060190000227,_0000227,1287,306,0,3,1,130,2,6,2,35,1,8,59,5,178,2,3,3,0,5,52,1,4,4,1,6,196,88,147,140,158,131,168,119
0,_Fresno,_060190000228,_0000228,912,255,0,1,3,98,2,5,3,31,1,2,59,3,129,0,3,0,1,6,52,0,2,0,1,2,131,107,88,148,124,110,139,97
0,_Fresno,_060190000229,_0000229,381,63,0,1,1,24,0,1,1,8,1,3,9,2,39,0,1,0,0,1,8,1,0,0,1,1,47,11,35,22,30,27,36,21
0,_Fresno,_060190000232,_0000232,1063,295,0,0,8,102,2,3,2,40,1,1,79,1,150,5,6,1,1,4,71,3,0,5,1,1,147,131,126,149,148,134,178,103
0,_Fresno,_060190000233,_0000233,933,375,0,3,2,75,4,8,1,41,0,2,161,4,125,5,7,1,2,7,142,1,1,2,3,4,185,171,116,245,219,145,261,103
0,_Fresno,_060190000240,_0000240,937,233,0,0,2,95,4,3,3,27,0,2,58,1,128,2,6,0,0,1,44,1,0,5,1,1,128,90,93,123,118,100,134,86
0,_Fresno,_060190000242,_0000242,1543,648,0,4,6,143,3,11,3,92,4,2,289,8,234,3,8,0,2,7,276,1,1,5,3,5,296,314,192,432,356,275,405,222
0,_Fresno,_060190000246,_0000246,900,221,0,0,0,87,1,4,0,27,3,2,68,0,118,3,7,2,1,3,54,0,1,1,1,0,125,86,76,137,110,103,120,94
0,_Fresno,_060190000247,_0000247,773,332,0,2,2,91,7,5,1,40,0,3,132,1,139,5,7,3,0,5,119,1,1,2,2,0,186,124,129,186,196,125,216,102
0,_Fresno,_060190000248,_0000248,638,242,0,2,1,70,2,5,3,33,0,10,79,3,121,1,2,1,1,3,70,0,1,3,1,6,123,111,77,157,117,114,123,105
0,_Fresno,_060190000250,_0000250,917,307,0,2,2,83,2,5,1,32,1,4,132,3,124,5,6,0,1,6,113,0,2,1,4,3,162,136,78,220,165,130,193,105
0,_Fresno,_060190000251,_0000251,352,219,0,0,2,51,0,4,1,28,0,3,91,2,78,0,5,0,1,4,98,0,1,0,0,3,99,103,72,130,116,90,135,71
0,_Fresno,_060190000255,_0000255,1548,878,0,3,5,168,5,3,1,89,0,3,484,3,240,4,10,1,1,14,470,2,0,3,6,1,439,394,293,550,581,265,654,189
0,_Fresno,_060190000256,_0000256,352,234,0,1,2,51,3,0,0,27,0,1,121,1,73,0,1,0,1,3,126,0,0,0,0,0,102,117,75,148,132,90,138,77
0,_Fresno,_060190000257,_0000257,939,451,0,3,1,97,6,4,0,35,0,3,226,4,143,0,7,1,5,7,213,1,0,1,2,1,232,200,146,289,288,150,315,118
0,_Fresno,_060190000258,_0000258,751,247,0,1,2,80,0,4,3,38,1,4,64,2,125,3,0,3,2,6,61,1,2,1,5,2,128,108,99,140,133,109,154,87
0,_Fresno,_060190000260,_0000260,965,532,0,1,4,167,1,5,0,57,0,0,221,7,206,2,7,1,2,2,218,1,2,2,4,3,244,239,185,304,293,203,332,166
0,_Fresno,_060190000261,_0000261,669,244,0,1,2,81,1,2,2,38,1,2,74,2,130,3,3,0,1,3,63,0,2,1,2,3,127,107,83,150,124,111,151,85
0,_Fresno,_060190000263,_0000263,903,337,0,1,4,79,2,3,0,29,0,2,160,1,108,5,2,1,4,2,152,1,3,3,0,1,151,171,105,219,196,130,225,102
0,_Fresno,_060190000266,_0000266,1665,1087,0,5,1,114,4,5,0,62,3,2,732,6,175,3,22,0,1,12,767,2,3,7,4,3,501,519,292,734,710,326,813,218
0,_Fresno,_060190000271,_0000271,754,215,0,1,0,63,0,6,0,25,1,4,81,1,90,4,2,0,0,6,69,1,1,1,0,3,117,82,90,117,126,82,142,67
0,_Fresno,_060190000272,_0000272,1332,404,0,7,6,133,5,6,3,45,1,5,129,5,194,5,11,0,5,7,92,0,3,7,5,3,243,148,174,218,215,176,266,127
0,_Fresno,_060190000276,_0000276,993,241,1,8,3,108,2,7,3,40,2,7,33,2,174,2,3,0,3,4,24,0,0,0,1,1,155,68,104,122,107,120,125,98
0,_Fresno,_060190000280,_0000280,1000,395,0,0,0,91,0,6,3,42,0,4,187,2,124,1,7,0,2,9,175,4,1,0,0,2,212,172,140,245,245,143,279,107
0,_Fresno,_060190000289,_0000289,744,184,0,1,3,60,2,5,0,29,0,8,47,2,97,4,1,1,2,5,33,0,1,1,5,3,112,60,75,102,101,80,108,71
0,_Fresno,_060190000292,_0000292,804,313,0,4,0,100,1,5,1,46,2,6,94,2,157,3,4,2,1,11,77,0,2,3,2,2,153,138,92,203,163,135,177,122
0,_Fresno,_060190000302,_0000302,1315,711,1,3,1,115,1,15,0,63,1,2,402,5,181,2,8,0,3,10,402,4,4,5,4,3,328,353,197,483,441,248,495,186
0,_Fresno,_060190000304,_0000304,1429,773,1,1,6,108,7,12,2,78,1,5,429,6,189,10,9,2,5,20,400,2,0,2,2,4,400,349,251,494,489,265,557,197
0,_Fresno,_060190000306,_0000306,651,181,0,3,1,55,0,4,2,17,0,3,56,0,77,2,1,1,0,3,54,0,0,3,1,0,95,73,56,112,88,83,94,78
0,_Fresno,_060190000309,_0000309,1345,412,0,1,3,120,6,7,2,45,0,2,130,7,171,7,8,1,1,3,145,2,0,6,2,4,213,181,157,236,257,141,284,113
0,_Fresno,_060190000312,_0000312,555,137,0,0,2,36,0,1,0,15,1,1,49,2,50,1,2,0,0,2,49,0,0,0,0,1,76,51,50,80,81,51,95,37
0,_Fresno,_060190000313,_0000313,808,285,0,3,1,85,8,5,0,40,0,3,96,4,143,2,4,3,1,5,83,1,0,1,0,4,160,116,127,146,147,127,174,97
0,_Fresno,_060190000317,_0000317,501,321,0,5,0,30,0,2,0,23,0,0,230,1,44,0,8,0,0,6,226,1,1,0,0,0,132,179,73,239,220,94,258,56
0,_Fresno,_060190000318,_0000318,804,415,2,4,0,88,0,7,1,25,0,0,218,7,116,2,5,0,5,3,211,1,3,2,1,5,214,165,148,238,256,131,287,97
0,_Fresno,_060190000319,_0000319,1481,843,1,8,0,158,3,13,0,96,1,4,439,6,236,1,17,1,0,15,425,0,0,1,4,6,404,408,247,561,514,298,584,232
0,_Fresno,_060190000320,_0000320,0,20,0,0,0,7,0,1,1,2,0,1,5,0,12,1,0,0,0,1,5,0,0,0,0,0,15,3,9,11,9,11,13,7
0,_Fresno,_060190000322,_0000322,1399,440,1,3,2,136,1,6,1,62,1,2,130,0,208,2,2,0,2,7,123,0,3,5,5,0,242,177,171,255,252,171,277,143
0,_Fresno,_060190000323,_0000323,583,123,0,1,1,34,0,3,1,7,1,1,53,1,44,5,5,0,1,1,44,0,2,2,0,0,64,50,44,75,65,53,83,36
0,_Fresno,_060190000324,_0000324,1343,745,0,2,1,129,5,7,0,72,1,2,413,4,191,7,8,1,1,16,397,0,1,1,4,3,386,326,234,483,495,228,555,173
0,_Fresno,_060190000325,_0000325,1359,746,0,6,1,145,2,10,1,68,0,4,400,7,202,5,11,1,1,17,383,1,1,3,2,4,351,356,219,500,453,272,513,209
0,_Fresno,_060190000327,_0000327,1384,552,0,2,3,105,3,4,2,53,2,1,294,4,153,5,9,1,5,12,252,4,3,3,8,1,283,227,189,329,322,197,376,142
0,_Fresno,_060190000328,_0000328,1798,1003,1,8,6,168,7,12,4,105,4,6,548,2,276,6,20,0,4,13,527,1,1,4,4,3,488,461,300,651,617,342,701,258
0,_Fresno,_060190000337,_0000337,935,561,0,3,5,72,0,5,2,40,0,1,333,1,111,3,6,1,4,13,316,2,2,1,2,0,281,250,147,391,358,181,408,127
0,_Fresno,_060190000339,_0000339,923,526,0,4,0,86,5,7,0,36,3,1,305,3,118,3,12,0,0,9,298,0,2,1,5,4,239,240,175,319,326,177,366,135
0,_Fresno,_060190000340,_0000340,922,525,0,4,2,75,4,1,2,34,1,1,312,4,112,1,4,1,3,14,288,0,1,8,5,3,251,253,142,359,331,177,394,114
0,_Fresno,_060190000342,_0000342,935,515,0,2,1,97,2,8,0,47,1,1,274,4,142,1,7,0,2,10,267,1,0,3,1,4,267,230,164,325,327,168,364,131
0,_Fresno,_060190000343,_0000343,1237,509,0,1,1,114,1,11,3,52,0,1,237,3,162,1,15,3,3,10,204,3,0,2,3,3,267,217,185,305,280,211,345,149
0,_Fresno,_060190000344,_0000344,1293,634,1,3,5,121,1,8,1,61,0,2,347,3,172,4,13,3,3,10,309,3,0,3,2,5,307,302,176,434,393,222,426,184
0,_Fresno,_060190000345,_0000345,1389,483,0,2,1,124,1,4,4,58,0,5,223,2,182,2,1,0,6,4,215,1,1,2,2,2,258,205,175,287,299,165,334,132
0,_Fresno,_060190000346,_0000346,1282,585,0,1,0,128,2,9,0,53,0,1,289,8,182,8,8,1,4,8,281,1,2,2,2,5,308,249,189,365,333,233,406,159
0,_Fresno,_060190000347,_0000347,887,444,0,0,0,77,4,5,0,43,0,1,230,5,121,5,6,0,1,13,213,1,2,2,4,1,260,170,163,259,276,148,314,111
0,_Fresno,_060190000348,_0000348,1515,781,0,1,1,119,2,5,1,48,0,4,502,3,163,2,9,0,6,7,475,3,2,2,4,5,390,349,220,522,519,235,572,181
0,_Fresno,_060190000354,_0000354,1331,736,0,2,2,154,3,7,3,63,0,1,407,5,216,3,15,1,2,10,380,1,1,3,2,3,341,360,223,484,452,262,504,204
0,_Fresno,_060190000355,_0000355,1441,747,1,3,3,126,2,14,4,33,0,0,419,5,161,7,8,0,6,13,388,1,3,6,4,5,362,357,216,504,479,247,538,184
0,_Fresno,_060190000359,_0000359,1325,537,0,3,1,128,3,11,3,45,1,4,244,6,193,3,12,3,2,6,219,1,4,0,3,2,257,259,164,355,324,195,388,134
0,_Fresno,_060190000362,_0000362,750,249,0,1,1,77,0,5,1,33,1,1,97,1,113,2,3,2,2,7,74,0,1,4,1,0,138,103,97,143,140,98,165,73
0,_Fresno,_060190000363,_0000363,754,249,0,3,1,75,1,0,3,25,0,0,98,0,108,6,2,0,2,5,82,0,1,1,1,1,130,109,82,157,130,107,153,83
0,_Fresno,_060190000365,_0000365,1024,455,0,0,2,103,4,12,2,32,2,5,227,2,145,4,5,0,6,14,201,1,0,3,3,3,210,231,144,292,257,179,308,132
0,_Fresno,_060190000368,_0000368,1398,727,0,0,3,125,1,12,0,54,0,3,430,4,179,3,10,0,3,17,394,5,2,3,9,2,371,326,248,444,469,232,551,151
0,_Fresno,_060190000374,_0000374,1516,840,1,1,1,184,6,18,2,85,1,2,415,5,276,5,12,0,6,14,389,1,1,1,1,2,391,415,256,550,526,294,579,243
0,_Fresno,_060190000376,_0000376,1020,559,1,3,6,95,2,6,3,45,2,0,307,6,147,6,14,1,3,16,273,0,1,3,3,5,281,260,162,379,378,169,415,124
0,_Fresno,_060190000377,_0000377,967,457,0,1,2,59,2,8,2,33,0,1,253,3,99,2,10,1,1,5,260,2,0,2,1,1,217,214,142,293,305,138,334,107
0,_Fresno,_060190000378,_0000378,1124,484,0,3,1,124,4,6,2,33,1,2,218,6,166,4,12,0,1,12,199,0,0,3,0,5,241,228,159,306,289,187,324,151
0,_Fresno,_060190000379,_0000379,1317,772,0,2,1,117,1,4,0,52,4,2,499,1,163,2,5,1,4,14,457,3,1,4,2,2,379,367,213,528,504,244,567,189
0,_Fresno,_060190000400,_0000400,506,115,0,2,2,61,1,2,1,10,2,3,13,1,82,1,1,0,1,0,10,2,1,0,0,1,83,29,43,66,54,54,58,48
0,_Fresno,_060190000406,_0000406,1236,724,0,3,3,135,8,8,1,76,3,3,401,2,211,5,18,0,3,13,373,2,3,2,3,3,285,407,187,511,428,277,487,197
0,_Fresno,_060190000407,_0000407,534,319,1,3,2,74,6,1,0,35,2,4,150,3,114,0,9,0,2,5,140,2,0,0,1,2,143,155,104,208,181,134,178,118
0,_Fresno,_060190000409,_0000409,655,281,0,0,5,89,1,8,5,39,3,0,90,2,134,0,4,0,1,3,84,0,0,5,2,2,147,117,102,170,140,133,155,107
0,_Fresno,_060190000413,_0000413,751,356,0,0,1,97,2,6,1,48,1,3,131,3,139,3,8,0,1,3,129,2,3,1,1,3,142,193,84,256,162,179,192,148
0,_Fresno,_060190000424,_0000424,295,88,0,0,1,33,0,1,1,17,0,1,19,2,50,2,1,0,1,2,14,0,1,0,1,2,52,35,24,57,48,36,52,28
0,_Fresno,_060190000429,_0000429,1394,726,1,6,2,185,13,12,3,81,4,5,308,11,263,4,10,6,1,11,308,1,1,3,5,3,417,284,299,399,426,282,457,216
0,_Fresno,_060190000434,_0000434,799,260,0,4,2,79,1,2,7,43,3,1,76,3,127,4,4,0,2,5,68,1,1,2,2,2,131,124,89,162,119,131,140,111
0,_Fresno,_060190000437,_0000437,1025,347,0,3,1,124,4,8,3,39,3,1,108,3,170,5,5,1,3,7,87,1,2,4,1,3,175,158,111,223,171,165,198,137
0,_Fresno,_060190000441,_0000441,771,355,0,4,2,100,1,9,2,41,4,2,136,3,147,5,3,0,0,10,114,1,1,3,1,3,170,174,97,249,197,144,228,111
