IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20140603_PRI_ALL_ALL_REG,USA_CA_20140603_PRI_ALL_ALL_VOTED,USA_CA_20140603_PRI_ATG_DEM_HARRIS,USA_CA_20140603_PRI_ATG_REP_HAGGERLY,USA_CA_20140603_PRI_ATG_REP_WYMAN,USA_CA_20140603_PRI_ATG_REP_KING,USA_CA_20140603_PRI_ATG_REP_GOLD,USA_CA_20140603_PRI_ATG_OTH_OTHER,USA_CA_20140603_PRI_CON_DEM_YEE,USA_CA_20140603_PRI_CON_DEM_PEREZ,USA_CA_20140603_PRI_CON_DEM_BLAIR,USA_CA_20140603_PRI_CON_REP_EVANS,USA_CA_20140603_PRI_CON_REP_SWEARENGEN,USA_CA_20140603_PRI_CON_OTH_OTHER,USA_CA_20140603_PRI_CON_DEM_AGBEDE,USA_CA_20140603_PRI_CON_DEM_BROWN,USA_CA_20140603_PRI_CON_REP_CHAMP,USA_CA_20140603_PRI_CON_REP_DONNELLY,USA_CA_20140603_PRI_CON_REP_AGUIRRE,USA_CA_20140603_PRI_CON_REP_BLOUNT,USA_CA_20140603_PRI_CON_REP_KASHKARI,USA_CA_20140603_PRI_CON_REP_WINSTON,USA_CA_20140603_PRI_GOV_OTH_OTHER,USA_CA_20140603_PRI_INS_DEM_JONES,USA_CA_20140603_PRI_INS_REP_GAINES,USA_CA_20140603_PRI_INS_OTH_OTHER,USA_CA_20140603_PRI_LTG_DEM_KOREVAAR,USA_CA_20140603_PRI_LTG_DEM_NEWSOM,USA_CA_20140603_PRI_LTG_REP_YANG,USA_CA_20140603_PRI_LTG_REP_FENNELL,USA_CA_20140603_PRI_LTG_REP_NEHRING,USA_CA_20140603_PRI_LTG_OTH_OTHER,USA_CA_20140603_PRI_PROP41_NO,USA_CA_20140603_PRI_PROP41_YES,USA_CA_20140603_PRI_PROP42_NO,USA_CA_20140603_PRI_PROP42_YES,USA_CA_20140603_PRI_SOS_DEM_DROBMAN,USA_CA_20140603_PRI_SOS_DEM_YEE,USA_CA_20140603_PRI_SOS_DEM_CRESSMAN,USA_CA_20140603_PRI_SOS_DEM_PADILLA,USA_CA_20140603_PRI_SOS_REP_ALLMOND,USA_CA_20140603_PRI_SOS_REP_PETERSON,USA_CA_20140603_PRI_SOS_OTH_OTHER,USA_CA_20140603_PRI_SPI_NOP_GUTIERREZ,USA_CA_20140603_PRI_SPI_NOP_TUCK,USA_CA_20140603_PRI_SPI_NOP_TORLAKSON,USA_CA_20140603_PRI_TRS_DEM_CHIANG,USA_CA_20140603_PRI_TRS_REP_CONLON,USA_CA_20140603_PRI_TRS_OTH_OTHER
0,_Los Angeles,_060377150146A,_7150146A,922,194,100,15,12,10,21,10,46,34,3,24,35,11,4,106,2,32,2,2,22,3,9,88,52,19,10,93,18,10,28,14,64,107,57,100,11,16,20,49,10,43,9,38,46,69,97,48,21
0,_Los Angeles,_060377150149A,_7150149A,1238,276,131,30,8,15,20,17,64,61,8,27,58,10,7,144,3,43,0,3,28,4,11,125,66,17,28,112,26,7,45,10,62,151,60,139,6,21,35,80,19,54,13,66,68,83,156,67,12
0,_Los Angeles,_060377150161A,_7150161A,1004,215,85,20,21,22,20,6,49,26,5,31,69,7,1,96,1,45,1,11,37,1,7,86,78,10,14,81,29,12,50,5,69,119,56,121,7,23,8,46,8,68,21,57,56,49,112,81,5
0,_Los Angeles,_060377150182A,_7150182A,964,303,117,34,33,27,29,16,61,26,7,45,104,13,2,137,4,59,0,6,66,0,14,112,119,15,12,117,45,16,78,5,99,164,60,180,8,32,21,59,3,114,23,66,94,74,156,101,9
0,_Los Angeles,_060377150201A,_7150201A,1014,269,116,30,22,23,26,10,62,38,5,34,89,5,1,123,3,42,0,4,68,2,7,105,99,9,9,108,43,20,54,7,103,119,82,127,2,43,21,48,12,94,15,58,64,96,140,89,3
0,_Los Angeles,_060377150300A,_7150300A,854,301,102,33,37,29,41,12,45,46,7,53,106,15,2,101,5,55,2,5,108,0,5,106,143,10,14,98,59,15,82,7,137,131,110,151,7,30,10,73,22,101,22,72,86,98,131,138,10
0,_Los Angeles,_060377150301A,_7150301A,1147,389,116,57,48,39,56,24,47,40,5,55,177,14,2,124,4,79,0,7,132,4,24,132,186,15,18,115,43,25,138,17,191,162,149,192,20,22,19,70,14,168,34,90,125,114,148,190,18
0,_Los Angeles,_060377300001A,_7300001A,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,_Los Angeles,_060377360006A,_7360006A,1132,154,53,13,18,24,23,6,17,21,10,28,58,5,2,56,1,38,1,2,42,2,4,48,77,5,6,51,12,7,65,2,53,91,43,92,3,12,13,26,20,56,11,42,51,44,51,86,7
0,_Los Angeles,_060377410002A,_7410002A,937,94,59,5,2,4,9,6,19,34,8,13,8,6,0,66,0,6,4,0,9,1,6,55,19,9,6,54,7,3,13,6,18,68,26,55,2,13,3,45,4,9,10,35,18,30,59,20,10
0,_Los Angeles,_060377410003B,_7410003B,996,77,50,1,0,5,3,11,19,33,3,5,6,8,1,50,0,6,1,0,3,1,13,44,5,13,8,43,5,1,6,7,14,57,20,50,1,3,6,48,0,8,6,41,13,15,54,7,7
0,_Los Angeles,_060377410004B,_7410004B,1037,81,54,2,0,3,3,2,11,37,12,3,5,5,3,57,1,4,2,0,7,0,6,47,7,1,17,38,3,1,6,4,18,48,33,31,5,3,7,49,2,5,0,50,13,9,55,8,3
0,_Los Angeles,_060377410005A,_7410005A,1176,103,56,10,5,7,9,4,19,37,5,15,15,2,1,62,1,8,0,1,11,2,5,52,23,4,16,42,11,6,8,7,24,69,30,57,6,3,9,54,4,17,4,37,23,32,65,23,2
0,_Los Angeles,_060377410006B,_7410006B,1064,98,67,1,6,2,3,10,16,46,7,5,9,2,2,65,0,13,1,0,2,1,11,59,13,5,12,52,4,6,11,8,22,68,27,61,3,6,6,63,2,10,2,50,16,19,69,11,9
0,_Los Angeles,_060377410007A,_7410007A,1225,119,75,4,3,4,16,6,16,46,8,13,15,7,1,75,0,17,0,5,10,0,5,71,22,6,8,64,4,5,10,15,18,83,26,78,3,14,7,55,3,20,5,40,24,38,78,20,8
0,_Los Angeles,_060377410008A,_7410008A,644,101,51,4,9,6,17,6,23,23,7,21,19,2,0,53,3,12,5,4,14,2,6,49,32,4,7,40,11,7,25,3,22,61,24,60,3,8,7,33,10,26,7,28,18,38,54,32,9
0,_Los Angeles,_060377410010A,_7410010A,856,66,42,1,1,5,6,5,13,24,2,4,12,2,2,39,0,9,1,1,6,1,4,30,10,6,9,30,3,1,9,5,10,48,15,41,2,10,2,29,0,8,5,24,18,21,41,12,5
0,_Los Angeles,_060377410011B,_7410011B,1032,117,65,5,5,6,15,6,20,51,5,16,10,4,3,75,0,13,0,2,15,1,5,60,27,12,17,59,12,12,8,3,28,83,42,64,3,12,9,51,9,13,11,50,19,40,82,20,4
0,_Los Angeles,_060377410015A,_7410015A,1117,122,81,2,6,3,8,4,22,54,7,11,7,6,0,83,0,16,1,3,7,0,10,70,17,5,19,61,12,2,7,3,22,85,35,68,3,17,7,62,4,9,7,53,24,33,86,15,7
0,_Los Angeles,_060377410016A,_7410016A,994,128,81,3,7,4,9,10,23,58,5,11,11,10,5,87,1,1,1,2,16,2,9,73,20,13,12,73,4,4,15,10,37,81,34,74,1,12,9,74,4,15,4,36,28,49,90,23,8
0,_Los Angeles,_060377410017A,_7410017A,1120,110,65,3,5,11,7,7,17,44,6,15,12,4,4,75,0,17,0,2,7,1,2,55,20,8,17,50,8,3,17,5,11,85,34,65,3,7,4,58,7,14,4,48,34,20,77,19,7
0,_Los Angeles,_060377410020A,_7410020A,1098,99,54,6,4,8,13,6,11,44,3,5,16,6,5,61,0,8,1,1,18,1,1,44,24,9,13,38,7,6,20,5,23,65,33,56,2,5,3,47,2,21,6,39,19,29,54,24,5
0,_Los Angeles,_060377410025A,_7410025A,1140,136,71,7,2,5,16,8,21,61,6,13,13,2,3,92,0,17,1,1,17,0,4,61,21,7,21,63,3,7,15,9,25,99,25,94,5,5,13,74,2,15,8,44,27,44,88,26,10
0,_Los Angeles,_060377410027A,_7410027A,778,65,37,1,5,2,7,2,12,25,5,8,2,4,0,50,0,5,0,2,4,0,0,32,9,7,2,40,3,4,3,5,10,47,18,37,1,3,3,38,2,8,2,32,8,17,48,9,3
0,_Los Angeles,_060377410029A,_7410029A,1192,125,63,5,6,7,13,10,28,39,6,19,15,5,5,75,3,15,2,1,9,0,8,61,25,12,12,59,6,7,18,11,16,96,29,76,3,12,6,56,6,21,9,46,19,44,73,25,15
0,_Los Angeles,_060377410086B,_7410086B,668,70,48,0,1,1,11,2,23,27,1,4,6,3,1,54,0,3,1,1,5,0,4,50,6,5,10,44,1,3,3,6,16,52,19,42,1,16,7,29,2,6,2,23,15,27,55,7,5
0,_Los Angeles,_060377410130A,_7410130A,1045,126,78,9,5,2,8,7,41,34,7,4,17,7,4,90,0,14,1,1,8,0,5,66,20,7,20,62,10,2,11,10,27,92,41,74,2,14,15,62,1,15,9,54,25,36,84,24,10
0,_Los Angeles,_060377410150A,_7410150A,1147,98,46,11,10,3,16,6,16,27,8,17,22,5,3,51,1,15,1,3,18,0,6,45,35,6,11,38,9,5,26,6,34,55,37,51,1,9,6,40,5,27,6,34,23,29,55,29,10
0,_Los Angeles,_060377410154A,_7410154A,642,66,37,3,2,12,5,3,12,23,1,12,7,5,1,40,2,11,0,2,5,0,2,29,18,3,4,32,9,7,6,5,22,40,20,41,2,4,4,27,3,15,2,24,14,23,38,17,5
0,_Los Angeles,_060377410154B,_7410154B,1193,105,57,4,7,7,9,6,18,31,9,16,11,5,1,62,4,11,0,2,12,1,6,48,27,3,10,45,6,9,16,5,27,59,33,45,2,5,14,43,4,19,2,47,21,22,55,27,2
0,_Los Angeles,_060377450011A,_7450011A,60,14,8,1,0,1,2,1,7,0,0,2,2,2,0,5,0,5,0,0,3,0,1,4,4,2,0,9,1,0,1,2,3,11,7,5,0,2,1,7,1,0,0,4,2,1,8,3,1
0,_Los Angeles,_060377470001A,_7470001A,174,34,21,0,0,1,4,1,12,9,0,5,2,2,2,23,1,2,0,0,1,1,0,21,4,4,2,23,3,1,1,1,2,31,6,22,4,5,3,13,0,4,0,10,5,11,24,4,3
0,_Los Angeles,_060377510001A,_7510001A,1240,339,298,3,6,2,3,5,130,102,23,7,12,9,9,300,1,3,0,1,7,0,8,189,6,4,5,287,0,2,8,7,33,263,42,216,9,43,31,205,0,6,13,43,75,175,287,7,10
0,_Los Angeles,_060377510003C,_7510003C,1359,340,293,5,5,5,5,0,117,96,30,16,11,18,4,301,0,10,0,1,7,0,5,196,14,9,7,282,4,4,10,7,23,251,40,220,9,37,23,209,2,12,12,31,78,194,283,13,17
0,_Los Angeles,_060377510004A,_7510004A,768,169,151,4,0,1,4,0,56,49,15,6,5,5,3,153,0,8,0,0,2,1,0,95,12,2,10,128,4,0,5,3,17,134,36,101,9,24,7,93,3,9,5,21,39,91,133,5,6
0,_Los Angeles,_060377510006A,_7510006A,1279,267,230,2,4,0,4,6,87,84,20,8,8,10,5,219,1,16,0,0,5,2,9,137,11,8,6,219,4,1,8,7,25,212,43,171,12,24,25,155,7,10,3,35,41,161,217,6,10
0,_Los Angeles,_060377510008A,_7510008A,1052,309,265,1,0,1,5,3,97,102,23,4,6,8,6,264,2,4,2,0,6,0,6,168,11,7,12,247,3,2,6,6,27,247,46,199,19,34,30,170,0,7,6,29,62,164,258,4,15
0,_Los Angeles,_060377510009B,_7510009B,1269,342,290,2,2,4,3,5,121,116,17,10,18,10,4,300,0,16,0,0,4,1,6,189,13,16,13,280,5,1,7,11,27,276,56,219,15,32,29,217,4,9,4,50,65,184,285,8,15
0,_Los Angeles,_060377510010A,_7510010A,974,296,253,2,3,4,5,3,116,81,16,7,17,7,4,253,0,12,0,1,6,1,5,169,14,6,6,241,3,3,11,5,24,238,41,192,18,37,15,159,5,14,8,36,56,166,256,6,7
0,_Los Angeles,_060377510012A,_7510012A,1034,374,321,7,4,1,4,4,108,128,17,13,23,10,5,318,1,13,1,2,11,0,9,200,17,9,18,299,6,2,8,9,45,293,73,242,8,30,39,219,2,21,10,47,70,205,303,17,17
0,_Los Angeles,_060377600002A,_7600002A,590,94,47,12,9,6,9,0,23,22,1,25,15,2,1,48,0,22,1,2,17,0,0,47,31,3,3,47,10,9,19,1,31,54,27,54,2,9,7,29,10,24,6,19,18,44,54,29,4
0,_Los Angeles,_060377600002D,_7600002D,671,100,36,7,5,7,16,8,14,28,2,14,22,4,1,48,0,21,0,0,16,0,7,42,25,4,9,34,7,6,17,10,25,60,31,52,2,11,3,33,1,24,8,21,15,41,55,18,10
0,_Los Angeles,_060377600003A,_7600003A,866,179,74,19,22,14,21,7,42,35,3,27,43,6,0,89,1,34,0,1,40,1,4,84,56,2,13,63,29,14,39,4,71,74,57,84,2,22,9,48,6,45,18,42,43,65,96,66,2
0,_Los Angeles,_060377600004A,_7600004A,1071,147,67,8,10,16,16,7,33,29,3,29,23,8,0,76,2,31,0,4,22,1,4,65,48,4,9,65,15,8,31,4,49,79,46,72,4,14,5,43,8,44,8,31,21,70,72,53,12
0,_Los Angeles,_060377600006A,_7600006A,1370,226,90,21,41,14,27,12,33,42,4,44,63,10,1,96,7,42,6,4,49,3,15,96,78,16,9,93,23,22,49,15,92,104,87,105,5,13,13,74,21,51,25,55,53,81,122,80,10
0,_Los Angeles,_060377600006B,_7600006B,978,113,42,11,13,10,9,2,34,17,4,15,24,1,0,49,0,18,1,7,25,0,2,34,43,5,4,43,18,7,23,3,48,53,38,59,1,20,7,20,5,33,5,30,21,33,66,36,3
0,_Los Angeles,_060377600007A,_7600007A,1229,226,99,11,29,15,25,12,59,34,6,27,62,12,1,107,3,33,2,1,53,1,11,100,68,9,14,85,20,14,57,5,86,103,69,113,12,22,16,45,16,55,22,38,69,80,126,70,7
0,_Los Angeles,_060377600008A,_7600008A,1283,183,70,12,22,11,38,6,35,37,6,30,58,5,2,84,6,29,2,1,45,0,8,68,64,13,3,77,26,18,37,7,77,86,68,92,4,19,3,53,10,59,18,47,48,63,86,71,12
0,_Los Angeles,_060377600009A,_7600009A,1009,136,57,14,9,15,14,2,34,24,2,25,32,3,0,67,0,22,2,6,26,2,3,56,43,5,3,55,23,5,30,3,42,76,43,71,0,17,4,40,6,42,8,32,34,44,73,44,1
0,_Los Angeles,_060377600011A,_7600011A,1089,185,70,15,11,12,31,14,57,35,2,29,37,5,1,90,1,33,0,2,34,2,7,72,55,4,13,68,38,5,39,3,87,72,75,81,7,34,4,43,6,50,11,33,48,60,114,50,4
0,_Los Angeles,_060377600012A,_7600012A,933,169,81,9,11,10,35,8,37,35,11,34,41,3,4,91,0,22,2,3,39,1,3,74,60,9,11,71,19,13,40,4,49,98,46,95,7,17,6,49,16,44,16,36,47,63,94,59,6
0,_Los Angeles,_060377600017A,_7600017A,1312,261,128,24,17,17,31,5,62,68,9,37,58,6,2,134,1,44,0,0,58,1,11,127,71,8,19,126,23,15,52,10,95,144,108,129,7,38,12,81,15,62,11,63,48,110,154,76,12
0,_Los Angeles,_060377600018A,_7600018A,994,171,69,10,18,27,26,4,33,30,5,37,48,4,3,80,1,29,2,0,39,7,6,63,62,8,4,67,27,14,35,6,65,79,70,72,5,25,3,32,12,57,15,35,51,58,89,54,13
0,_Los Angeles,_060377600030A,_7600030A,1148,162,77,9,21,12,21,8,38,36,4,32,31,6,2,81,5,26,1,2,30,1,10,69,58,11,10,64,19,14,33,6,65,80,50,94,4,18,11,34,10,52,8,54,38,48,89,51,11
0,_Los Angeles,_060377600031A,_7600031A,1123,156,79,6,24,8,20,5,27,38,6,27,34,6,1,80,6,26,2,1,27,6,3,72,51,5,13,68,21,12,32,5,45,96,51,90,5,15,4,50,13,39,12,31,38,69,81,56,5
0,_Los Angeles,_060377600032A,_7600032A,1389,229,97,14,23,17,33,2,53,30,5,42,55,7,1,114,2,41,2,3,37,4,3,97,79,4,10,91,32,13,43,1,88,103,89,96,13,25,4,49,10,60,26,48,47,87,120,82,0
0,_Los Angeles,_060377600033A,_7600033A,947,168,80,16,7,20,24,6,32,35,4,46,28,2,1,90,7,27,4,1,24,0,5,74,58,4,5,79,19,13,34,3,68,79,58,83,6,17,4,50,12,53,7,42,33,56,94,51,4
0,_Los Angeles,_060377650001A,_7650001A,1135,105,56,2,1,2,19,9,20,52,4,6,11,3,7,63,2,4,2,3,3,1,11,66,8,7,15,48,6,6,7,8,16,79,18,76,1,1,4,74,1,10,6,57,19,22,67,18,10
0,_Los Angeles,_060377650004A,_7650004A,1029,90,66,2,1,3,3,3,20,47,1,5,8,2,4,64,0,3,1,0,5,0,11,70,8,5,13,50,1,7,5,8,15,69,36,45,4,6,5,58,1,7,4,53,12,19,69,11,6
0,_Los Angeles,_060377650005A,_7650005A,1073,82,49,0,2,8,2,7,23,29,2,7,8,2,0,49,0,8,0,0,4,4,8,42,13,7,8,41,2,5,10,7,19,56,22,54,7,4,5,51,2,6,1,45,9,25,53,10,8
0,_Los Angeles,_060377650006A,_7650006A,972,93,60,5,6,3,5,4,17,44,1,7,9,5,3,66,1,1,0,0,13,3,5,50,13,9,13,45,3,7,8,8,29,60,30,53,3,1,5,67,0,12,1,46,14,28,62,16,11
0,_Los Angeles,_060377650008A,_7650008A,854,95,60,6,0,2,4,7,20,44,3,3,11,3,2,62,0,3,3,0,7,1,12,61,13,9,17,47,2,5,7,5,20,62,20,62,3,2,3,65,5,3,6,41,15,30,71,9,7
0,_Los Angeles,_060377650009A,_7650009A,785,80,52,6,2,6,5,5,13,44,2,4,7,4,0,59,0,4,1,0,4,2,9,59,10,5,11,47,2,4,8,7,20,56,19,58,3,4,4,53,1,7,2,38,15,22,59,10,7
0,_Los Angeles,_060377670001A,_7670001A,1100,87,60,4,2,0,1,2,22,29,6,4,2,1,4,70,0,2,0,0,2,1,7,50,5,4,7,62,2,2,4,5,4,72,15,55,3,6,5,54,1,3,1,15,21,37,70,3,3
0,_Los Angeles,_060377670003A,_7670003A,1093,92,67,1,2,0,2,2,26,38,6,2,4,3,2,69,2,3,0,0,2,0,7,51,4,9,7,68,2,2,1,3,10,75,13,61,3,6,4,65,0,4,2,15,26,45,70,7,8
0,_Los Angeles,_060377670004A,_7670004A,1161,92,67,0,0,4,6,6,22,32,8,3,0,4,1,75,0,0,0,0,0,2,11,44,5,9,7,66,0,2,2,6,15,62,29,49,7,7,7,54,3,1,2,21,21,32,58,7,9
0,_Los Angeles,_060377670005A,_7670005A,830,66,55,0,0,2,2,1,22,18,10,1,2,1,2,58,0,1,1,0,2,0,1,42,2,1,3,56,3,0,1,2,7,56,6,53,5,4,2,40,1,3,3,15,19,29,58,3,1
0,_Los Angeles,_060377670006A,_7670006A,1100,235,202,1,0,2,4,4,83,76,30,4,4,2,7,209,0,0,0,1,5,6,3,128,10,7,14,196,2,1,6,5,20,191,31,152,13,18,18,153,3,3,3,22,52,138,191,4,6
0,_Los Angeles,_060377670007A,_7670007A,845,64,57,1,0,0,0,0,19,13,12,0,0,4,1,55,0,1,1,0,1,1,2,35,0,1,2,52,0,2,0,1,1,53,7,41,4,5,4,41,1,1,0,12,9,33,54,0,1
0,_Los Angeles,_060377670009A,_7670009A,1184,89,66,5,0,0,0,1,34,21,9,2,2,2,6,67,0,0,0,0,6,0,5,62,3,1,9,52,0,3,2,6,5,62,7,53,3,6,6,48,0,4,4,14,20,41,64,3,11
0,_Los Angeles,_060377670010A,_7670010A,1079,125,97,0,0,2,2,4,37,28,28,4,5,2,8,104,0,4,0,0,3,1,4,69,6,6,9,95,3,2,2,6,14,90,21,71,9,13,13,68,1,6,1,24,37,54,94,5,10
0,_Los Angeles,_060377670011A,_7670011A,758,122,99,0,0,2,4,0,29,41,17,4,0,6,1,110,0,0,1,2,0,3,3,66,3,3,6,104,1,2,1,4,10,92,21,75,7,8,9,82,2,2,2,10,30,72,96,3,2
0,_Los Angeles,_060377670012B,_7670012B,1168,173,140,1,1,0,0,7,38,56,22,5,0,8,4,150,0,2,1,0,4,3,3,83,6,3,9,131,3,2,3,6,7,144,20,114,14,10,11,98,0,6,3,14,47,87,128,9,6
0,_Los Angeles,_060377670013A,_7670013A,834,163,123,3,2,3,3,4,49,46,24,3,9,2,2,142,0,5,0,0,4,3,1,82,5,2,7,132,1,1,9,1,12,131,19,107,8,15,7,105,0,4,6,23,37,77,120,9,5
0,_Los Angeles,_060377670014A,_7670014A,940,62,42,1,1,1,1,3,19,13,9,4,0,2,3,51,1,0,0,0,0,2,3,31,3,2,10,39,0,1,0,6,4,48,10,38,2,8,7,25,3,2,2,14,17,20,42,2,6
0,_Los Angeles,_060377670015A,_7670015A,698,80,67,0,0,0,2,0,19,24,12,1,2,0,4,67,1,2,0,0,1,1,1,44,4,1,3,67,1,0,1,0,3,59,6,52,2,9,4,50,1,3,1,17,16,35,60,3,4
0,_Los Angeles,_060377670016A,_7670016A,913,87,62,3,3,1,4,4,16,26,17,5,4,5,5,70,0,0,0,0,2,4,6,52,7,5,9,62,1,0,5,5,5,79,19,61,13,5,8,42,4,4,3,29,24,28,69,5,4
0,_Los Angeles,_060377670017A,_7670017A,1021,104,84,2,1,1,0,1,21,41,9,1,4,4,2,91,0,3,0,0,3,1,0,46,6,5,3,79,0,3,4,4,9,77,16,59,9,5,5,61,1,6,4,18,32,42,87,6,3
0,_Los Angeles,_060377670018A,_7670018A,884,151,125,2,2,2,0,4,41,54,15,4,1,6,2,134,0,5,1,0,3,1,3,95,2,5,2,127,1,2,1,8,21,109,29,93,13,13,9,93,1,2,3,20,24,90,124,6,7
0,_Los Angeles,_060377670019A,_7670019A,781,113,95,1,3,3,1,2,25,37,18,1,2,4,3,99,1,2,1,0,2,0,2,75,3,3,6,92,3,0,3,4,12,93,19,76,6,13,7,67,2,4,3,22,28,52,98,3,6
0,_Los Angeles,_060377670020A,_7670020A,967,237,194,1,2,3,3,4,55,73,31,10,4,10,4,197,2,3,2,2,4,1,8,134,12,10,6,185,6,1,4,12,19,183,35,154,14,15,24,130,6,4,9,29,56,113,179,11,11
0,_Los Angeles,_060377670021A,_7670021A,837,188,149,0,2,1,5,6,53,56,20,7,4,9,3,160,0,3,0,2,3,2,5,116,5,5,7,149,1,0,5,7,9,148,33,112,16,21,12,108,5,4,2,30,26,110,159,9,5
0,_Los Angeles,_060377670022A,_7670022A,1029,95,67,2,2,2,7,8,21,26,14,6,3,7,3,72,0,3,2,2,3,3,3,57,5,4,7,65,1,3,5,8,13,73,18,66,6,5,7,58,2,4,3,30,28,32,67,8,6
0,_Los Angeles,_060377670023A,_7670023A,935,148,117,0,2,0,3,5,47,40,24,6,0,3,7,128,0,1,0,1,1,1,4,79,6,4,10,114,2,0,3,9,9,126,23,103,6,17,11,90,2,1,4,25,35,74,105,5,7
0,_Los Angeles,_060377670024A,_7670024A,817,126,97,0,2,1,3,2,23,39,19,4,4,2,7,100,0,3,0,1,2,2,2,57,9,2,10,92,2,0,4,5,11,92,21,75,3,8,17,62,4,3,5,16,34,56,82,8,5
0,_Los Angeles,_060377680001A,_7680001A,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,_Los Angeles,_060377680002A,_7680002A,1042,112,62,18,3,1,13,5,25,25,10,12,21,10,2,58,1,22,1,2,15,0,8,58,34,1,14,48,14,4,21,6,27,78,31,71,2,18,6,38,1,31,6,34,29,38,73,29,5
0,_Los Angeles,_060377680003A,_7680003A,1015,176,95,19,14,10,19,5,35,38,9,23,50,6,1,92,3,24,0,3,40,2,8,81,55,5,9,85,16,14,35,6,61,94,61,96,2,19,11,59,16,37,17,51,33,65,99,55,6
0,_Los Angeles,_060377680005A,_7680005A,707,113,57,6,7,8,19,8,23,27,7,17,28,5,3,57,3,11,0,6,20,2,8,46,34,5,8,48,10,10,24,4,21,81,20,82,5,6,10,30,9,28,11,24,26,43,62,43,2
0,_Los Angeles,_060377680009A,_7680009A,1095,176,93,13,10,13,20,6,39,42,11,14,44,10,2,99,0,24,0,3,31,0,9,84,43,9,10,91,21,7,29,10,45,116,44,112,3,18,10,67,5,36,21,58,36,65,106,47,6
0,_Los Angeles,_060377680010A,_7680010A,1107,183,97,17,7,9,17,9,48,36,9,23,30,12,4,101,1,24,2,4,20,2,15,81,38,16,15,85,20,11,23,12,64,99,54,106,8,18,14,74,7,32,11,64,42,54,109,41,17
0,_Los Angeles,_060377680011C,_7680011C,1505,232,131,20,15,17,21,7,41,57,12,32,57,8,4,132,4,37,0,5,35,0,10,121,60,12,11,118,29,12,43,3,71,135,60,144,3,18,21,88,11,67,8,45,53,102,133,76,7
0,_Los Angeles,_060377680012A,_7680012A,1242,339,162,35,17,29,35,7,89,69,14,54,73,11,4,174,6,49,0,3,72,4,18,139,100,18,15,164,31,14,70,20,87,219,114,180,5,32,29,116,17,92,13,69,103,120,187,109,10
0,_Los Angeles,_060377680013A,_7680013A,789,187,134,12,3,7,7,3,62,47,14,9,19,10,5,126,4,16,0,0,14,0,14,110,30,4,8,119,15,7,17,10,35,134,53,106,5,27,16,77,6,24,13,49,39,75,131,25,9
0,_Los Angeles,_060377680015B,_7680015B,1283,219,110,14,12,19,25,9,50,33,15,24,56,11,5,107,3,31,2,2,43,0,13,94,66,12,17,95,30,14,34,10,62,131,56,129,5,36,12,55,14,51,20,50,55,78,119,61,12
0,_Los Angeles,_060377680016A,_7680016A,903,170,80,19,8,11,25,5,36,33,4,20,48,6,3,88,2,25,2,4,32,0,6,72,57,5,11,75,27,9,32,6,43,102,38,100,9,22,7,53,4,49,10,37,41,65,88,63,3
0,_Los Angeles,_060377680018A,_7680018A,679,148,96,11,8,6,11,4,36,36,8,20,25,3,3,96,2,21,0,1,12,1,6,81,30,7,9,91,19,8,13,2,24,111,40,88,8,13,16,52,6,35,4,26,47,56,98,34,5
0,_Los Angeles,_060377690001A,_7690001A,797,138,110,0,3,2,3,1,32,47,15,10,3,6,5,109,0,6,0,0,2,0,7,70,11,8,12,95,3,2,4,6,15,108,20,93,7,15,11,72,4,3,2,27,21,69,112,6,7
0,_Los Angeles,_060377690002A,_7690002A,897,100,82,1,2,1,0,1,26,40,6,2,1,2,4,88,0,0,0,0,0,0,4,58,1,5,6,76,4,0,0,3,22,61,16,60,3,5,1,75,0,0,1,16,16,49,82,1,3
0,_Los Angeles,_060377690005A,_7690005A,949,151,123,1,3,2,1,3,45,47,17,4,2,4,9,120,0,3,0,0,3,1,6,89,9,5,14,107,3,1,4,4,14,122,33,92,8,15,14,79,0,6,3,24,39,63,112,8,12
0,_Los Angeles,_060377690006A,_7690006A,805,113,85,2,3,3,4,2,22,51,7,6,10,1,0,91,0,7,0,1,7,1,2,66,14,6,5,82,2,3,7,4,14,84,15,71,4,10,6,62,2,8,6,22,18,62,84,15,5
0,_Los Angeles,_060377700001A,_7700001A,1085,149,79,6,12,9,16,8,27,51,8,17,27,5,6,86,0,14,1,2,29,0,7,69,31,14,10,77,7,7,29,7,29,102,34,87,3,12,14,61,4,27,12,51,31,53,88,36,12
0,_Los Angeles,_060377700002A,_7700002A,908,92,40,4,4,8,13,4,20,13,2,15,21,5,1,41,4,19,0,3,16,0,5,31,34,5,4,40,10,5,22,4,34,52,38,45,2,9,7,21,4,27,9,29,26,24,40,31,4
0,_Los Angeles,_060377700003A,_7700003A,983,102,51,4,8,9,12,5,25,23,5,12,15,4,1,56,6,10,0,2,13,1,5,46,25,8,12,40,11,8,9,5,28,63,38,51,1,9,6,39,2,18,7,27,26,32,60,21,6
