IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20060606_PRI_ALL_ALL_REG,USA_CA_20060606_PRI_ALL_ALL_VOTED,USA_CA_20060606_PRI_PROP81_YES,USA_CA_20060606_PRI_PROP81_NO,USA_CA_20060606_PRI_PROP82_YES,USA_CA_20060606_PRI_PROP82_NO,USA_CA_20060606_PRI_GOV_DEM_ANGELIDES,USA_CA_20060606_PRI_GOV_DEM_WESTLY,USA_CA_20060606_PRI_GOV_DEM_OTHER,USA_CA_20060606_PRI_GOV_REP_SCHWARZENEGGER,USA_CA_20060606_PRI_GOV_REP_OTHER,USA_CA_20060606_PRI_GOV_OTH_OTHER,USA_CA_20060606_PRI_LTG_DEM_GARAMENDI,USA_CA_20060606_PRI_LTG_DEM_SPEIER,USA_CA_20060606_PRI_LTG_DEM_FIGUEROA,USA_CA_20060606_PRI_LTG_REP_MCCLINTOCK,USA_CA_20060606_PRI_LTG_REP_FARMER,USA_CA_20060606_PRI_LTG_OTH_OTHER,USA_CA_20060606_PRI_SOS_DEM_BOWEN,USA_CA_20060606_PRI_SOS_DEM_ORTIZ,USA_CA_20060606_PRI_SOS_REP_MCPHERSON,USA_CA_20060606_PRI_SOS_OTH_OTHER,USA_CA_20060606_PRI_CON_DEM_DUNN,USA_CA_20060606_PRI_CON_DEM_CHIANG,USA_CA_20060606_PRI_CON_REP_HARRIS,USA_CA_20060606_PRI_CON_REP_STRICKLAND,USA_CA_20060606_PRI_CON_REP_MALDONADO,USA_CA_20060606_PRI_CON_REP_DAVIS,USA_CA_20060606_PRI_CON_REP_STRIERINGER,USA_CA_20060606_PRI_CON_OTH_OTHER,USA_CA_20060606_PRI_INS_DEM_BUSTAMANTE,USA_CA_20060606_PRI_INS_DEM_KRAFT,USA_CA_20060606_PRI_INS_REP_POIZNER,USA_CA_20060606_PRI_INS_OTH_OTHER,USA_CA_20060606_PRI_TRS_DEM_LOCKYER,USA_CA_20060606_PRI_TRS_REP_PARRISH,USA_CA_20060606_PRI_TRS_REP_RICHMAN,USA_CA_20060606_PRI_TRS_OTH_OTHER,USA_CA_20060606_PRI_ATG_DEM_DELGADILLO,USA_CA_20060606_PRI_ATG_DEM_BROWN,USA_CA_20060606_PRI_ATG_REP_POOCHIGIAN,USA_CA_20060606_PRI_ATG_OTH_OTHER,USA_CA_20060606_PRI_USS_DEM_FEINSTEIN,USA_CA_20060606_PRI_USS_DEM_CHURCH,USA_CA_20060606_PRI_USS_DEM_FERNALD,USA_CA_20060606_PRI_USS_REP_MOUNTJOY,USA_CA_20060606_PRI_USS_OTH_OTHER
0,_Los Angeles,_060373850170A,_3850170A,783,93,57,20,53,25,39,26,7,3,2,2,27,16,19,3,1,2,39,21,1,3,31,33,0,0,2,2,0,3,51,15,3,3,51,3,1,2,32,34,3,1,57,7,7,3,3
0,_Los Angeles,_060373850171A,_3850171A,677,93,57,25,54,34,30,36,10,3,3,0,33,16,22,6,0,0,42,26,2,0,27,31,1,2,1,1,1,0,44,25,5,0,46,3,2,0,31,37,4,0,54,16,7,5,0
0,_Los Angeles,_060373850173A,_3850173A,423,77,40,27,41,26,26,21,8,9,2,3,26,17,11,8,0,2,25,23,4,3,19,29,0,5,4,0,0,3,35,17,6,3,41,6,3,3,27,26,6,3,44,5,6,8,3
0,_Los Angeles,_060373850175A,_3850175A,638,129,62,39,51,54,42,27,11,13,4,3,37,31,14,10,3,2,46,25,12,3,37,32,1,5,6,3,1,3,49,24,14,3,59,8,8,3,33,49,13,2,63,9,8,19,3
0,_Los Angeles,_060373850177A,_3850177A,550,93,43,39,28,59,24,20,3,25,0,1,30,9,5,23,1,1,28,5,16,1,16,22,2,7,11,1,4,1,28,14,20,1,33,11,12,1,19,24,21,1,39,3,5,21,1
0,_Los Angeles,_060373850178A,_3850178A,792,133,72,54,61,65,33,45,7,17,2,3,43,24,19,14,1,2,54,23,8,3,37,45,0,4,7,4,1,2,57,24,13,3,69,7,7,3,33,48,11,1,66,7,12,12,3
0,_Los Angeles,_060373850179A,_3850179A,696,98,55,34,38,53,26,28,1,12,7,4,38,9,9,15,5,4,40,13,9,4,18,35,1,3,8,1,4,3,38,12,12,4,40,11,6,4,13,43,9,3,47,4,6,13,4
0,_Los Angeles,_060373850183A,_3850183A,683,137,72,47,62,60,46,30,9,25,1,4,35,32,13,24,2,3,48,26,18,2,43,29,1,11,6,2,4,3,49,29,20,3,69,11,15,3,33,46,22,0,75,5,3,21,4
0,_Los Angeles,_060373850184A,_3850184A,764,142,63,64,51,78,39,26,2,37,8,1,43,13,6,35,4,0,32,22,24,1,26,27,1,17,14,0,7,1,35,21,31,1,51,26,9,1,23,38,32,1,59,2,4,35,0
0,_Los Angeles,_060373850185A,_3850185A,869,81,44,24,50,21,28,25,5,4,1,2,19,12,23,3,1,1,26,22,5,1,25,20,0,2,1,2,0,1,35,12,5,1,38,1,4,1,24,23,5,0,40,3,11,5,2
0,_Los Angeles,_060373850187A,_3850187A,776,245,103,109,67,150,48,58,4,76,3,3,67,33,7,67,4,2,58,21,43,3,32,46,0,30,25,4,5,3,64,26,46,2,76,41,15,4,19,80,53,3,103,3,3,60,3
0,_Los Angeles,_060373850190A,_3850190A,530,119,71,30,72,32,30,41,8,10,5,2,37,17,19,15,1,1,37,32,12,3,29,42,0,4,5,2,4,2,55,18,15,2,53,2,12,2,33,42,16,1,69,6,5,14,2
0,_Los Angeles,_060373850191A,_3850191A,259,77,43,26,23,47,11,12,0,30,3,0,15,5,2,35,0,0,12,6,14,0,8,9,1,12,9,1,4,0,14,7,22,0,16,15,11,0,8,16,25,0,23,0,0,28,0
0,_Los Angeles,_060373850198A,_3850198A,781,208,110,73,73,114,55,54,10,51,3,4,64,34,19,42,5,5,66,31,35,6,49,48,1,14,16,6,14,4,78,33,43,5,87,28,15,5,43,71,38,3,106,4,11,43,4
0,_Los Angeles,_060373850199B,_3850199B,615,107,49,50,37,62,28,19,4,31,2,2,24,20,5,27,2,2,26,19,23,2,23,21,1,17,9,2,4,3,31,19,24,2,41,16,13,1,18,33,27,1,41,2,8,28,2
0,_Los Angeles,_060373850201A,_3850201A,678,117,69,40,42,69,33,21,7,29,4,4,38,23,6,27,1,3,36,18,15,4,24,30,2,9,14,2,2,4,32,27,24,4,51,14,12,3,17,46,26,2,53,5,6,23,3
0,_Los Angeles,_060373850202A,_3850202A,744,95,48,35,41,43,31,30,5,12,4,1,30,19,9,11,1,0,42,13,11,2,24,29,0,7,4,0,1,0,36,19,9,1,50,11,1,0,23,36,10,1,50,5,6,10,1
0,_Los Angeles,_060373850204A,_3850204A,810,147,83,51,84,53,41,41,13,10,4,6,54,24,18,10,2,6,55,32,9,6,42,43,0,5,2,0,5,6,56,28,13,7,74,7,3,5,41,54,11,4,75,6,20,8,8
0,_Los Angeles,_060373850207A,_3850207A,959,257,106,128,68,165,56,44,3,97,11,1,66,23,8,84,10,1,67,20,67,2,44,45,6,34,38,7,10,1,63,33,80,1,85,60,27,1,36,64,73,0,97,3,6,88,1
0,_Los Angeles,_060373850209A,_3850209A,477,128,70,50,41,78,44,21,1,34,0,2,39,21,7,31,2,2,41,19,17,2,25,32,1,17,11,0,2,2,43,14,28,2,43,16,12,2,22,45,26,2,66,4,2,29,1
0,_Los Angeles,_060373850210A,_3850210A,660,199,100,74,85,93,55,64,5,31,2,8,70,33,16,29,3,8,69,29,18,7,51,50,5,12,13,1,2,7,72,35,20,7,88,16,11,7,33,86,24,6,115,6,6,26,8
0,_Los Angeles,_060373850211A,_3850211A,655,159,83,62,73,75,56,35,10,19,6,11,55,30,11,23,2,10,58,35,16,10,44,47,2,8,9,0,4,10,73,25,16,10,74,15,5,10,31,66,19,9,93,2,6,17,7
0,_Los Angeles,_060373850212A,_3850212A,655,152,89,52,66,77,53,44,7,26,3,3,45,34,18,23,2,5,53,30,18,7,37,46,0,11,5,4,4,5,75,18,23,6,77,13,11,6,26,73,21,5,94,2,10,25,6
0,_Los Angeles,_060373850213A,_3850213A,861,241,93,129,79,146,52,57,7,72,5,7,67,38,7,69,6,7,61,29,35,8,47,45,1,31,18,3,12,7,71,32,50,7,84,44,18,7,27,84,51,6,95,5,13,61,7
0,_Los Angeles,_060373850216A,_3850216A,456,96,44,46,37,56,23,25,2,26,3,1,34,14,3,28,1,1,22,20,17,1,20,25,4,5,16,0,1,1,30,13,26,1,41,12,14,1,16,29,28,1,43,3,4,25,1
0,_Los Angeles,_060373850217A,_3850217A,654,154,87,56,64,82,55,33,2,26,2,10,48,27,10,25,5,8,47,26,22,11,34,35,0,8,15,0,3,10,50,25,21,9,57,15,12,9,31,56,23,8,74,2,4,23,9
0,_Los Angeles,_060373850218A,_3850218A,653,230,94,114,55,152,54,35,6,96,2,2,66,24,3,79,5,1,58,22,55,1,33,45,3,29,34,9,13,1,59,24,76,2,73,44,32,2,19,71,63,1,85,1,10,77,2
0,_Los Angeles,_060373850219A,_3850219A,501,105,49,46,34,61,23,32,7,26,4,1,43,13,6,27,3,0,29,17,16,0,24,24,0,13,10,1,2,0,33,18,22,0,48,15,8,0,24,36,19,0,54,5,4,24,0
0,_Los Angeles,_060373850222A,_3850222A,624,137,69,58,51,76,39,33,6,27,6,5,45,21,5,29,1,3,42,18,19,5,26,35,0,8,15,1,1,5,45,22,21,5,60,15,9,6,24,45,23,3,67,3,4,22,4
0,_Los Angeles,_060373850223A,_3850223A,740,235,125,95,77,147,67,49,2,67,8,10,66,37,8,68,4,8,76,19,38,11,36,56,1,31,24,2,10,9,78,25,58,10,86,40,23,10,28,83,53,6,99,5,15,57,11
0,_Los Angeles,_060373850224A,_3850224A,388,81,54,20,45,32,33,21,2,8,3,4,30,14,12,9,0,3,32,18,5,3,23,23,0,2,6,0,2,3,39,14,9,4,50,3,6,3,18,36,7,2,53,1,2,10,2
0,_Los Angeles,_060373850224B,_3850224B,365,78,42,25,33,38,26,20,2,12,3,0,28,15,5,13,1,0,18,19,10,0,19,19,0,4,6,1,2,0,33,8,11,0,34,9,3,0,15,32,10,0,48,1,1,13,0
0,_Los Angeles,_060373850227A,_3850227A,632,107,64,32,55,42,33,28,4,7,1,4,41,13,10,8,0,2,39,18,7,3,22,34,0,3,2,1,1,2,48,14,6,3,44,4,3,2,24,39,5,2,56,5,8,6,2
0,_Los Angeles,_060373850229A,_3850229A,669,140,80,47,56,70,40,34,6,23,2,3,35,22,16,18,1,2,43,24,13,3,33,34,0,6,9,0,4,1,45,24,11,1,59,5,9,3,25,45,14,1,70,2,7,14,4
0,_Los Angeles,_060373850230A,_3850230A,295,47,30,12,30,15,22,11,3,0,0,0,11,7,16,1,0,0,11,23,1,0,17,13,0,0,0,0,1,0,28,5,0,0,24,0,0,0,25,8,0,0,28,3,6,0,1
0,_Los Angeles,_060373850236A,_3850236A,787,85,52,24,46,32,19,27,8,11,1,1,16,22,10,10,0,1,30,16,9,1,22,19,1,2,4,0,3,1,34,13,10,1,33,4,7,1,21,23,9,1,44,5,5,9,2
0,_Los Angeles,_060373850238A,_3850238A,856,178,109,54,85,79,46,62,10,22,7,8,51,27,34,28,2,5,55,43,22,6,52,45,0,9,10,1,8,6,67,39,23,6,88,16,14,6,59,49,24,4,92,7,16,26,6
0,_Los Angeles,_060373850239A,_3850239A,782,71,34,21,33,24,28,15,7,8,2,2,23,13,10,6,1,1,26,13,5,2,13,24,1,3,2,2,1,1,30,8,8,2,34,4,4,2,14,30,8,0,37,2,5,10,2
0,_Los Angeles,_060373850240A,_3850240A,262,74,32,34,34,35,23,17,2,8,6,0,25,11,4,11,0,3,25,14,10,4,20,19,0,8,4,0,0,3,35,7,9,4,37,6,6,1,27,16,12,0,35,4,3,11,4
0,_Los Angeles,_060373850242A,_3850242A,360,50,22,20,20,22,22,5,4,8,1,1,19,3,6,8,0,1,19,7,5,1,13,14,0,4,2,0,2,1,18,8,3,1,22,3,4,1,8,19,7,0,19,4,5,8,1
0,_Los Angeles,_060373850248A,_3850248A,673,144,72,62,50,86,40,36,4,29,5,7,48,22,8,32,1,7,47,22,25,8,37,29,0,11,15,2,5,7,55,17,26,7,56,18,11,8,32,43,26,6,71,2,6,30,8
0,_Los Angeles,_060373850249A,_3850249A,825,117,70,37,65,45,44,28,7,15,1,8,32,29,13,14,1,7,49,19,12,6,26,41,1,3,8,0,0,6,49,16,11,6,58,7,5,6,33,38,13,6,68,6,4,14,6
0,_Los Angeles,_060373850251A,_3850251A,811,202,107,76,91,99,60,49,6,33,7,12,58,36,18,36,2,7,65,36,22,10,47,49,1,10,19,3,4,8,76,30,28,8,95,16,16,9,39,76,26,7,104,5,6,30,12
0,_Los Angeles,_060373850254A,_3850254A,864,249,82,150,39,196,26,42,7,132,2,0,48,23,8,112,5,0,49,20,70,0,39,30,1,34,46,6,21,0,55,21,90,0,65,65,37,0,25,51,92,0,69,3,6,99,0
0,_Los Angeles,_060373850255A,_3850255A,866,200,69,113,31,153,32,18,2,122,4,1,34,11,6,109,6,1,35,11,65,1,17,27,5,35,40,4,17,1,35,13,95,1,41,55,40,1,11,39,85,0,40,4,6,96,0
0,_Los Angeles,_060373850256A,_3850256A,655,178,72,87,55,108,38,40,8,52,5,4,52,24,8,50,2,2,55,16,32,4,22,47,2,15,24,1,4,4,54,28,41,4,71,28,17,4,19,65,36,2,75,1,10,49,4
0,_Los Angeles,_060373850257B,_3850257B,494,168,59,85,64,85,38,27,10,48,8,2,34,26,9,42,6,0,40,23,32,2,32,32,1,20,23,3,6,1,52,22,43,2,51,33,16,1,29,46,44,0,62,5,7,52,2
0,_Los Angeles,_060373850258A,_3850258A,735,240,95,128,46,182,34,50,6,99,3,1,63,15,7,98,3,1,53,17,65,1,31,40,4,36,38,5,10,1,48,33,79,0,70,64,25,1,24,62,86,1,87,3,4,98,0
0,_Los Angeles,_060373850259A,_3850259A,656,258,93,143,63,176,40,39,3,115,11,6,57,15,7,102,2,5,50,16,60,5,38,30,5,29,52,4,18,5,55,17,89,5,67,61,36,4,23,57,78,5,80,4,4,106,5
0,_Los Angeles,_060373850262A,_3850262A,848,229,96,106,62,146,69,42,4,72,6,4,65,36,5,67,3,4,53,27,52,5,33,48,2,25,16,8,12,4,62,34,60,4,75,31,27,4,33,76,55,2,106,5,5,61,5
0,_Los Angeles,_060373850264A,_3850264A,764,131,68,51,50,72,27,36,7,26,4,2,37,23,10,27,4,2,44,14,18,3,30,29,2,9,9,1,7,3,46,22,19,3,54,13,11,2,25,42,20,3,70,1,1,20,3
0,_Los Angeles,_060373850268A,_3850268A,746,189,90,79,56,115,41,31,5,74,5,3,42,26,6,66,3,2,54,10,44,4,25,40,1,21,24,3,12,2,51,17,51,3,51,34,22,3,16,61,50,3,66,1,10,54,3
0,_Los Angeles,_060373850270A,_3850270A,819,162,59,85,49,97,48,26,7,32,4,6,41,20,14,32,2,6,40,25,20,5,35,32,0,14,13,2,3,6,40,29,28,7,61,17,11,5,28,46,27,4,65,8,5,33,5
0,_Los Angeles,_060373850271A,_3850271A,855,213,90,95,68,119,40,48,3,65,7,5,58,26,7,56,5,5,53,25,40,5,37,37,3,27,17,4,10,6,64,23,49,6,70,30,24,4,19,70,47,4,78,6,7,57,5
0,_Los Angeles,_060373850272A,_3850272A,773,170,84,80,58,106,34,35,7,51,4,3,41,23,7,41,4,3,39,25,27,3,35,22,2,17,21,2,7,3,46,19,40,3,55,33,10,3,18,56,41,2,65,2,10,37,2
0,_Los Angeles,_060373850275A,_3850275A,807,247,104,119,71,150,51,40,10,98,4,5,46,42,8,95,2,4,63,16,59,4,34,49,2,35,31,4,16,4,53,34,64,4,79,45,29,4,21,73,67,1,87,5,10,80,3
0,_Los Angeles,_060373850276A,_3850276A,814,240,79,134,54,166,45,42,2,106,7,2,43,36,7,93,5,2,44,21,60,3,29,33,7,30,32,6,16,1,47,31,85,3,57,53,32,2,23,62,82,2,75,6,7,87,2
0,_Los Angeles,_060373850279A,_3850279A,495,149,59,71,39,92,29,18,6,63,6,3,31,18,2,54,4,3,37,12,32,3,20,29,0,23,18,2,11,3,32,18,49,3,43,34,17,3,17,35,44,2,47,2,2,54,3
0,_Los Angeles,_060373850280A,_3850280A,628,199,85,87,41,135,37,28,4,95,6,0,35,29,3,84,5,0,39,15,57,0,26,24,5,31,30,2,12,0,43,20,70,0,47,45,29,0,21,49,64,0,62,4,2,73,0
0,_Los Angeles,_060373850281A,_3850281A,941,283,106,147,54,200,54,29,6,161,5,2,45,34,8,132,11,1,42,28,79,1,28,39,4,44,53,11,15,1,56,23,115,1,69,74,39,1,34,53,112,1,86,4,3,134,1
0,_Los Angeles,_060373850283A,_3850283A,628,208,91,94,57,132,38,22,5,100,5,4,33,17,10,94,1,0,38,13,61,3,24,28,4,39,24,9,16,2,46,13,80,3,51,58,33,3,19,44,80,1,68,3,1,93,3
0,_Los Angeles,_060373850285A,_3850285A,592,181,72,92,46,122,28,33,4,87,6,0,34,22,4,73,3,0,39,12,58,0,24,25,3,27,30,3,14,0,31,23,73,0,44,43,29,0,15,48,63,0,54,3,9,74,0
0,_Los Angeles,_060373850287A,_3850287A,758,202,96,92,64,125,46,41,3,64,15,2,64,21,5,70,5,2,54,24,44,2,25,52,0,25,40,1,8,2,57,26,61,2,72,46,24,2,26,61,62,2,79,4,6,71,1
0,_Los Angeles,_060373850289A,_3850289A,574,107,45,55,26,75,25,22,1,39,8,0,30,13,3,41,0,0,29,11,25,0,21,20,1,22,17,1,3,0,35,6,30,0,37,28,12,0,7,38,37,0,45,1,1,40,0
0,_Los Angeles,_060373850290A,_3850290A,587,158,61,80,28,117,26,25,1,79,3,1,31,18,2,64,8,0,29,13,55,0,17,27,2,24,29,1,7,0,36,13,58,0,38,30,37,0,11,36,61,0,47,1,6,67,1
0,_Los Angeles,_060373850291A,_3850291A,517,146,63,75,39,97,32,18,3,63,9,1,32,10,6,66,2,1,31,10,40,1,15,24,2,18,26,5,13,1,28,15,51,1,37,39,17,1,7,40,54,0,45,3,2,60,2
0,_Los Angeles,_060373850292A,_3850292A,967,250,99,135,57,178,53,43,6,100,13,3,64,22,12,102,6,0,54,28,73,3,32,52,3,51,26,5,14,3,65,29,80,3,82,57,29,2,45,52,84,0,83,6,10,93,3
0,_Los Angeles,_060373850294A,_3850294A,630,182,73,96,60,108,42,40,10,58,3,6,53,23,12,53,2,2,55,26,45,5,40,42,1,23,24,1,10,5,59,23,49,6,73,36,14,2,33,52,49,1,82,2,8,55,4
0,_Los Angeles,_060373850295A,_3850295A,737,244,75,142,56,168,52,44,11,84,12,5,66,27,6,90,2,5,66,20,56,5,28,57,2,36,32,0,9,3,55,32,67,5,70,55,18,4,43,54,67,1,88,6,11,78,7
0,_Los Angeles,_060373850296A,_3850296A,619,47,34,9,27,17,17,15,4,4,3,0,8,9,15,1,0,0,13,15,1,0,20,10,0,1,1,0,2,0,25,5,2,0,19,4,1,0,14,15,2,0,28,3,4,1,0
0,_Los Angeles,_060373850302A,_3850302A,840,303,127,141,75,198,71,53,5,100,13,0,78,40,9,106,3,0,83,25,68,0,54,54,3,39,40,3,19,0,83,31,76,0,94,59,36,0,43,84,90,0,110,6,9,96,0
0,_Los Angeles,_060373850304A,_3850304A,841,252,87,136,67,163,49,55,11,76,7,4,71,36,8,65,2,2,60,33,46,5,49,50,1,25,30,3,9,3,72,30,61,5,92,42,17,3,55,60,54,3,101,5,12,66,5
0,_Los Angeles,_060373850305A,_3850305A,685,215,99,102,60,144,51,53,3,74,5,1,73,24,11,66,3,2,59,31,49,2,28,58,1,22,33,3,7,2,64,37,58,2,83,35,24,2,37,67,53,2,91,5,9,60,2
0,_Los Angeles,_060373850308A,_3850308A,618,177,84,77,60,102,48,38,8,38,3,6,53,33,9,40,2,5,57,24,23,6,37,42,6,16,10,3,4,6,64,30,30,6,79,26,6,6,35,57,29,6,80,4,11,32,6
0,_Los Angeles,_060373850309A,_3850309A,582,114,59,49,42,65,28,35,3,22,2,1,42,14,12,18,0,1,42,15,13,1,27,31,1,9,7,0,3,1,43,17,17,1,55,9,5,1,23,42,13,1,61,0,7,18,1
0,_Los Angeles,_060373850315A,_3850315A,833,197,61,115,37,143,43,30,13,75,4,2,57,22,5,73,0,2,50,20,43,2,37,37,2,25,27,3,13,2,48,27,63,2,71,36,29,2,43,37,58,1,67,7,10,68,1
0,_Los Angeles,_060373850316A,_3850316A,807,179,53,109,48,117,33,44,7,51,9,1,58,23,5,49,5,2,42,18,44,0,29,39,2,16,26,2,10,0,42,29,41,0,64,31,25,0,40,42,47,0,67,7,11,46,2
0,_Los Angeles,_060373850319A,_3850319A,748,203,87,100,60,129,55,33,2,73,8,3,45,31,13,73,1,3,59,18,53,3,37,37,1,31,26,3,12,3,59,20,65,3,75,47,22,3,37,48,64,0,79,4,6,70,4
0,_Los Angeles,_060373850321A,_3850321A,828,219,90,100,68,127,41,38,5,79,9,1,49,28,8,74,2,0,50,30,57,2,37,39,4,36,25,2,10,1,55,25,63,1,70,47,21,0,31,53,61,0,78,1,5,75,0
0,_Los Angeles,_060373850323A,_3850323A,369,38,13,16,15,19,13,6,2,7,3,0,11,3,8,6,4,1,13,6,4,0,11,8,0,3,3,1,1,0,14,5,7,0,19,4,5,0,8,12,7,0,20,0,0,8,1
0,_Los Angeles,_060373850324A,_3850324A,521,132,65,57,42,81,32,29,4,39,3,2,38,21,7,35,3,1,41,16,34,2,25,33,3,18,13,2,1,2,41,20,30,2,54,19,14,1,18,48,31,1,62,1,1,36,2
0,_Los Angeles,_060373850328A,_3850328A,821,209,78,111,46,146,43,34,8,78,6,5,61,19,10,68,5,5,51,21,46,5,29,42,1,24,22,5,13,5,64,23,60,4,68,43,18,5,34,53,58,3,78,2,5,66,6
0,_Los Angeles,_060373850333A,_3850333A,745,136,66,49,63,52,24,40,8,26,6,1,45,11,15,24,2,2,29,26,17,1,38,20,1,9,13,1,5,2,47,23,28,2,49,15,13,1,28,37,25,0,63,9,2,25,2
0,_Los Angeles,_060373850335A,_3850335A,501,172,53,99,34,122,32,43,5,51,9,5,56,15,8,52,4,4,47,19,30,4,40,29,2,18,18,5,11,4,38,35,41,5,57,34,13,3,34,44,41,1,62,7,9,54,7
0,_Los Angeles,_060373850336A,_3850336A,606,188,81,89,50,120,55,33,9,55,12,1,56,27,10,64,3,0,52,27,43,1,40,42,3,31,15,2,12,1,56,31,54,1,74,42,22,1,23,67,58,1,78,7,10,58,1
0,_Los Angeles,_060373850337A,_3850337A,807,236,100,118,71,150,69,44,4,69,11,9,74,29,12,73,3,4,73,24,57,7,44,50,1,36,24,3,9,6,68,37,63,7,93,47,18,7,27,85,63,5,100,5,9,70,7
0,_Los Angeles,_060373850342B,_3850342B,530,113,71,28,57,42,48,20,9,12,5,4,40,23,11,12,1,3,37,28,9,3,24,35,1,6,3,0,1,3,52,18,12,3,56,9,3,3,22,49,8,3,70,2,1,12,3
0,_Los Angeles,_060373850345A,_3850345A,711,104,53,39,48,44,32,25,6,13,5,2,19,14,25,17,2,2,24,33,9,2,30,28,1,10,2,2,3,3,48,14,12,2,47,10,6,3,32,27,13,2,48,6,7,16,2
0,_Los Angeles,_060373850346A,_3850346A,810,234,85,124,56,159,49,36,10,80,10,5,59,26,7,76,5,7,44,32,54,5,34,42,2,29,27,2,12,6,48,32,69,4,72,51,20,4,40,48,67,4,75,7,15,76,7
0,_Los Angeles,_060373850348A,_3850348A,792,251,98,133,61,178,54,54,5,81,9,3,78,28,13,82,6,3,75,26,55,2,52,48,1,47,24,3,11,2,72,42,67,3,84,59,14,3,52,63,70,1,99,8,6,76,2
0,_Los Angeles,_060373850349A,_3850349A,558,132,28,84,22,98,37,23,1,40,6,1,38,18,3,29,4,0,37,13,21,1,37,15,3,13,13,0,10,1,29,23,33,1,46,23,13,0,30,31,30,1,55,4,3,34,2
0,_Los Angeles,_060373850351A,_3850351A,457,111,53,53,37,69,32,25,4,27,4,1,34,18,6,28,2,0,24,23,18,1,18,33,1,11,8,3,4,0,42,15,21,1,48,10,11,0,21,36,22,1,59,2,1,24,1
0,_Los Angeles,_060373850355A,_3850355A,904,265,109,138,60,190,47,59,10,90,13,5,78,30,7,94,5,4,72,25,63,5,43,54,3,38,34,3,14,5,57,47,72,5,88,65,24,5,47,67,70,4,94,10,9,87,5
0,_Los Angeles,_060373850356A,_3850356A,687,157,41,104,23,120,28,32,6,57,8,1,36,23,5,59,3,2,35,12,47,1,23,28,4,25,14,5,6,2,30,28,46,2,46,41,16,2,22,39,44,0,47,8,10,51,1
0,_Los Angeles,_060373850360A,_3850360A,723,80,36,28,37,28,18,24,6,7,3,2,16,15,15,10,1,2,20,23,6,2,23,18,0,2,8,0,3,2,34,8,10,2,32,8,2,2,26,22,10,0,44,4,1,11,3
0,_Los Angeles,_060373850361A,_3850361A,817,161,84,65,78,73,55,41,5,26,4,8,51,33,13,22,2,7,62,29,20,6,42,48,0,6,11,3,6,7,65,25,20,6,70,17,7,7,28,69,21,6,77,9,13,26,7
0,_Los Angeles,_060373850362A,_3850362A,759,196,113,56,102,76,65,51,11,19,6,10,61,41,20,21,2,6,60,47,19,10,48,57,0,6,9,2,4,9,83,32,20,10,96,10,10,8,43,76,18,4,105,5,11,20,9
0,_Los Angeles,_060373850363A,_3850363A,682,208,74,114,49,144,38,41,10,74,9,5,53,24,15,75,2,5,52,24,55,5,36,36,1,25,25,4,10,5,49,31,64,5,70,40,26,5,42,45,59,4,71,8,9,70,5
0,_Los Angeles,_060373850366A,_3850366A,822,262,99,140,77,164,68,49,10,70,9,1,77,35,19,67,6,0,65,46,38,2,53,61,2,35,25,3,10,1,87,38,59,2,99,44,28,0,66,64,60,0,112,11,15,66,1
0,_Los Angeles,_060373850367A,_3850367A,779,209,73,119,44,148,48,47,8,52,8,0,68,30,10,54,5,0,73,13,36,1,38,54,4,16,21,0,8,0,58,38,35,0,82,24,20,0,41,66,35,1,85,11,12,43,1
0,_Los Angeles,_060373850368A,_3850368A,697,84,50,29,46,33,25,22,11,13,1,1,35,10,10,12,1,1,32,23,11,1,23,26,1,3,8,1,0,1,37,20,12,1,44,6,5,1,19,36,9,1,49,4,4,11,1
0,_Los Angeles,_060373850370A,_3850370A,819,205,81,114,51,146,36,36,11,70,15,1,51,17,9,75,5,1,43,24,58,1,28,39,2,30,35,0,13,1,53,21,60,1,65,51,24,1,26,53,68,0,71,5,11,75,1
0,_Los Angeles,_060373850371A,_3850371A,628,176,67,92,49,116,43,34,8,49,4,0,52,19,13,52,2,2,48,31,31,1,31,41,2,15,15,1,11,0,50,32,39,0,70,23,18,1,40,43,39,0,71,9,10,46,1
0,_Los Angeles,_060373850372A,_3850372A,628,177,75,81,51,109,44,31,5,63,3,5,52,16,10,59,1,4,37,34,43,6,24,42,2,31,16,1,8,4,47,28,47,5,64,41,13,3,29,51,46,1,58,8,10,58,5
0,_Los Angeles,_060373850373A,_3850373A,772,256,88,136,74,158,48,61,9,77,12,5,71,34,16,78,6,6,64,32,48,6,49,52,5,29,32,0,6,6,70,38,57,6,87,36,26,6,37,80,60,5,103,9,10,68,6
0,_Los Angeles,_060373850374A,_3850374A,833,231,83,125,52,158,47,43,11,86,5,2,64,22,9,78,3,1,65,22,51,2,35,49,2,30,31,3,11,2,61,29,57,2,72,43,25,2,41,54,60,1,88,5,8,68,2
0,_Los Angeles,_060373850376A,_3850376A,721,192,49,130,35,147,37,31,4,78,11,5,40,17,12,71,8,4,44,16,43,4,31,30,2,26,27,6,13,4,37,29,62,4,54,41,31,3,33,37,60,2,58,10,5,63,6
0,_Los Angeles,_060373850377A,_3850377A,567,97,40,50,24,65,25,15,4,25,1,4,34,9,2,16,2,4,26,11,15,4,16,20,1,5,13,1,3,4,28,12,20,5,35,18,5,3,18,26,18,3,34,4,6,21,5
